origin_week,method,has_52w_lag,is_covid,n_eval_set,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape
2020-04-06,parent_category_mean,true,true,2956,2956,0.0,0.0,0.0,0.0,0.16560811160085187,0.2757598617124712,0.22950910638528862
2020-04-06,global_mean,true,true,2956,2956,0.0,0.0,0.0,0.0,0.19579731953208418,NaN,0.3053547805632556
2020-04-13,seasonal_naive,true,true,2941,2877,1.0,0.6666666666666666,0.3333333333333333,0.3,0.8949247366884304,0.6038360688011484,0.17184656793740996
2020-04-13,ewma_persistence,true,true,2941,2941,0.6666666666666666,0.3333333333333333,0.0,0.3,0.9072737315742057,0.6100854003542051,0.15540648319039355
2020-04-13,parent_category_mean,true,true,2941,2941,0.0,0.0,0.0,0.0,0.17242537365784258,0.27514879153747096,0.22104218026732342
2020-04-13,global_mean,true,true,2941,2941,0.0,0.0,0.0,0.0,0.20609685802236055,NaN,0.2839445544863013
2020-04-20,seasonal_naive,true,true,2934,2871,1.0,0.6666666666666666,0.0,0.3,0.8796230290340449,0.6039340869396888,0.17492011141540056
2020-04-20,ewma_persistence,true,true,2934,2934,0.6666666666666666,0.3333333333333333,0.0,0.2,0.9257495390058433,0.6209070536644773,0.1513672328795922
2020-04-20,parent_category_mean,true,true,2934,2934,0.0,0.0,0.0,0.0,0.17152218766688543,0.2710604760726618,0.21910541879355813
2020-04-20,global_mean,true,true,2934,2934,0.0,0.0,0.0,0.0,0.2078345186614161,NaN,0.2809224222957233
2020-04-27,seasonal_naive,true,true,2917,2856,1.0,0.6666666666666666,0.0,0.3,0.8685183297758726,0.6091443575207566,0.17421414339317126
2020-04-27,ewma_persistence,true,true,2917,2917,0.3333333333333333,0.3333333333333333,0.0,0.2,0.9188518545933332,0.6299515459753877,0.14785951096593952
2020-04-27,parent_category_mean,true,true,2917,2917,0.0,0.0,0.0,0.0,0.16766846504840557,0.27003116914219316,0.21649169601855806
2020-04-27,global_mean,true,true,2917,2917,0.0,0.0,0.0,0.0,0.2116223449438113,NaN,0.27389913570705293
2020-05-04,seasonal_naive,true,true,2906,2847,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8513487762365858,0.611779409322762,0.17244648971548934
2020-05-04,ewma_persistence,true,true,2906,2906,0.3333333333333333,0.3333333333333333,0.0,0.2,0.9176519169959728,0.6353931619372565,0.1428574954674555
2020-05-04,parent_category_mean,true,true,2906,2906,0.0,0.0,0.0,0.0,0.17263257623071612,0.2726476693576131,0.21121775580108243
2020-05-04,global_mean,true,true,2906,2906,0.0,0.0,0.0,0.0,0.21393691204933152,NaN,0.2670426526115748
2020-05-11,seasonal_naive,true,true,2879,2823,0.3333333333333333,0.3333333333333333,0.0,0.1,0.8443498088401322,0.6165578742722988,0.17106851740108653
2020-05-11,ewma_persistence,true,true,2879,2879,0.6666666666666666,0.0,0.0,0.1,0.9254734449201819,0.6458204962940596,0.1441545654541815
2020-05-11,parent_category_mean,true,true,2879,2879,0.0,0.0,0.0,0.0,0.19060418454195663,0.27854548235964083,0.2144147283457604
2020-05-11,global_mean,true,true,2879,2879,0.0,0.0,0.0,0.0,0.2139472416532478,NaN,0.27386780946316863
2020-05-18,seasonal_naive,true,true,2855,2803,0.6666666666666666,0.0,0.0,0.0,0.8659352503813098,0.6173597234937405,0.17295641541812792
2020-05-18,ewma_persistence,true,true,2855,2855,0.3333333333333333,0.0,0.0,0.1,0.9134591559230367,0.6603733109010788,0.13883137239371737
2020-05-18,parent_category_mean,true,true,2855,2855,0.0,0.0,0.0,0.0,0.2035210648402167,0.27782539040642734,0.21051870772128092
2020-05-18,global_mean,true,true,2855,2855,0.0,0.0,0.0,0.0,0.21804327379899904,NaN,0.27288800878632363
2020-05-25,seasonal_naive,true,true,2808,2757,0.0,0.0,0.0,0.0,0.8540347532321242,0.6091417871261202,0.17260820738476967
2020-05-25,ewma_persistence,true,true,2808,2808,0.0,0.0,0.0,0.0,0.8883837105025107,0.6812929764330253,0.12862944920934877
2020-05-25,parent_category_mean,true,true,2808,2808,0.0,0.0,0.0,0.0,0.22227495209013579,0.2723622498862165,0.20330269393198375
2020-05-25,global_mean,true,true,2808,2808,0.0,0.0,0.0,0.0,0.22114961751479598,NaN,0.25932631631956427
2020-06-01,seasonal_naive,true,true,2763,2715,0.0,0.0,0.0,0.0,0.8366333811108309,0.5998920579505724,0.1722271309629356
2020-06-01,ewma_persistence,true,true,2763,2763,0.0,0.0,0.0,0.0,0.8489023765462038,0.6924613816028418,0.12434396892735344
2020-06-01,parent_category_mean,true,true,2763,2763,0.0,0.0,0.0,0.0,0.22140552143111045,0.2715977038822836,0.20075161230149782
2020-06-01,global_mean,true,true,2763,2763,0.0,0.0,0.0,0.0,0.21796891058247292,NaN,0.25715647363394956
2020-06-08,seasonal_naive,true,true,2690,2644,0.0,0.0,0.0,0.0,0.8104007274806521,0.5966063479273533,0.1694387448416826
2020-06-08,ewma_persistence,true,true,2690,2690,0.0,0.0,0.0,0.0,0.8153449549124882,0.7118607801311884,0.11872478433707119
2020-06-08,parent_category_mean,true,true,2690,2690,0.0,0.0,0.0,0.0,0.2271376293588046,0.2799951955471235,0.1956233058146152
2020-06-08,global_mean,true,true,2690,2690,0.0,0.0,0.0,0.0,0.21351836178044767,NaN,0.24963513740760057
2020-06-15,seasonal_naive,true,true,2547,2504,0.0,0.0,0.0,0.1,0.8229142810239038,0.5964069696631593,0.16969431410320884
2020-06-15,ewma_persistence,true,true,2547,2547,0.0,0.0,0.0,0.0,0.780675163842283,0.739812833641125,0.12023784179600822
2020-06-15,parent_category_mean,true,true,2547,2547,0.0,0.0,0.0,0.0,0.2522165478261694,0.28095009064692394,0.19210473248828294
2020-06-15,global_mean,true,true,2547,2547,0.0,0.0,0.0,0.0,0.2109342477288959,NaN,0.24647347075910905
2020-06-22,seasonal_naive,true,true,1978,1938,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,0.8417847674417533,0.584827872746364,0.16928441740517336
2020-06-22,ewma_persistence,true,true,1978,1978,0.0,0.0,0.0,0.0,0.7337955441624787,0.7597161612954509,0.1333238543388965
2020-06-22,parent_category_mean,true,true,1978,1978,0.0,0.0,0.0,0.0,0.2510937361372162,0.22045881907746334,0.1784484832318046
