term,week_start,value
pink hair ties,2020-06-08,0.0
pink hair ties,2020-06-15,0.0
pink hair ties,2020-06-22,0.0
pink hair ties,2020-06-29,0.0
pink hair ties,2020-07-06,0.0
pink hair ties,2020-07-13,0.0
pink hair ties,2020-07-20,0.0
pink hair ties,2020-07-27,0.0
pink hair ties,2020-08-03,0.0
pink hair ties,2020-08-10,0.0
pink hair ties,2020-08-17,0.0
pink hair ties,2020-08-24,0.0
pink hair ties,2020-08-31,0.0
pink hair ties,2020-09-07,0.0
pink hair ties,2020-09-14,0.0
pink hair ties,2020-09-21,0.0
pink hair ties,2020-09-28,0.0
pink hat,2018-08-27,51.0
pink hat,2018-09-03,49.0
pink hat,2018-09-10,50.0
pink hat,2018-09-17,56.0
pink hat,2018-09-24,67.0
pink hat,2018-10-01,71.0
pink hat,2018-10-08,63.0
pink hat,2018-10-15,67.0
pink hat,2018-10-22,70.0
pink hat,2018-10-29,71.0
pink hat,2018-11-05,61.0
pink hat,2018-11-12,63.0
pink hat,2018-11-19,61.0
pink hat,2018-11-26,70.0
pink hat,2018-12-03,73.0
pink hat,2018-12-10,80.0
pink hat,2018-12-17,66.0
pink hat,2018-12-24,56.0
pink hat,2018-12-31,55.0
pink hat,2019-01-07,53.0
pink hat,2019-01-14,60.0
pink hat,2019-01-21,61.0
pink hat,2019-01-28,54.0
pink hat,2019-02-04,48.0
pink hat,2019-02-11,52.0
pink hat,2019-02-18,52.0
pink hat,2019-02-25,55.0
pink hat,2019-03-04,54.0
pink hat,2019-03-11,54.0
pink hat,2019-03-18,53.0
pink hat,2019-03-25,55.0
pink hat,2019-04-01,54.0
pink hat,2019-04-08,60.0
pink hat,2019-04-15,60.0
pink hat,2019-04-22,60.0
pink hat,2019-04-29,58.0
pink hat,2019-05-06,59.0
pink hat,2019-05-13,61.0
pink hat,2019-05-20,58.0
pink hat,2019-05-27,57.0
pink hat,2019-06-03,59.0
pink hat,2019-06-10,63.0
pink hat,2019-06-17,60.0
pink hat,2019-06-24,58.0
pink hat,2019-07-01,56.0
pink hat,2019-07-08,60.0
pink hat,2019-07-15,60.0
pink hat,2019-07-22,56.0
pink hat,2019-07-29,62.0
pink hat,2019-08-05,56.0
pink hat,2019-08-12,58.0
pink hat,2019-08-19,63.0
pink hat,2019-08-26,48.0
pink hat,2019-09-02,56.0
pink hat,2019-09-09,54.0
pink hat,2019-09-16,56.0
pink hat,2019-09-23,51.0
pink hat,2019-09-30,56.0
pink hat,2019-10-07,62.0
pink hat,2019-10-14,72.0
pink hat,2019-10-21,74.0
pink hat,2019-10-28,72.0
pink hat,2019-11-04,61.0
pink hat,2019-11-11,64.0
pink hat,2019-11-18,67.0
pink hat,2019-11-25,76.0
pink hat,2019-12-02,82.0
pink hat,2019-12-09,74.0
pink hat,2019-12-16,74.0
pink hat,2019-12-23,64.0
pink hat,2019-12-30,62.0
pink hat,2020-01-06,54.0
pink hat,2020-01-13,57.0
pink hat,2020-01-20,60.0
pink hat,2020-01-27,54.0
pink hat,2020-02-03,54.0
pink hat,2020-02-10,55.0
pink hat,2020-02-17,58.0
pink hat,2020-02-24,57.0
pink hat,2020-03-02,66.0
pink hat,2020-03-09,47.0
pink hat,2020-03-16,41.0
pink hat,2020-03-23,41.0
pink hat,2020-03-30,51.0
pink hat,2020-04-06,54.0
pink hat,2020-04-13,54.0
pink hat,2020-04-20,58.0
pink hat,2020-04-27,67.0
pink hat,2020-05-04,65.0
pink hat,2020-05-11,62.0
pink hat,2020-05-18,73.0
pink hat,2020-05-25,72.0
pink hat,2020-06-01,65.0
pink hat,2020-06-08,71.0
pink hat,2020-06-15,79.0
pink hat,2020-06-22,83.0
pink hat,2020-06-29,78.0
pink hat,2020-07-06,78.0
pink hat,2020-07-13,85.0
pink hat,2020-07-20,85.0
pink hat,2020-07-27,82.0
pink hat,2020-08-03,80.0
pink hat,2020-08-10,76.0
pink hat,2020-08-17,79.0
pink hat,2020-08-24,75.0
pink hat,2020-08-31,81.0
pink hat,2020-09-07,81.0
pink hat,2020-09-14,93.0
pink hat,2020-09-21,87.0
pink hat,2020-09-28,100.0
pink heeled sandals,2018-08-27,68.0
pink heeled sandals,2018-09-03,39.0
pink heeled sandals,2018-09-10,0.0
pink heeled sandals,2018-09-17,0.0
pink heeled sandals,2018-09-24,0.0
pink heeled sandals,2018-10-01,0.0
pink heeled sandals,2018-10-08,0.0
pink heeled sandals,2018-10-15,0.0
pink heeled sandals,2018-10-22,0.0
pink heeled sandals,2018-10-29,0.0
pink heeled sandals,2018-11-05,0.0
pink heeled sandals,2018-11-12,0.0
pink heeled sandals,2018-11-19,0.0
pink heeled sandals,2018-11-26,0.0
pink heeled sandals,2018-12-03,0.0
pink heeled sandals,2018-12-10,0.0
pink heeled sandals,2018-12-17,0.0
pink heeled sandals,2018-12-24,0.0
pink heeled sandals,2018-12-31,0.0
pink heeled sandals,2019-01-07,0.0
pink heeled sandals,2019-01-14,0.0
pink heeled sandals,2019-01-21,0.0
pink heeled sandals,2019-01-28,0.0
pink heeled sandals,2019-02-04,0.0
pink heeled sandals,2019-02-11,0.0
pink heeled sandals,2019-02-18,0.0
pink heeled sandals,2019-02-25,38.0
pink heeled sandals,2019-03-04,0.0
pink heeled sandals,2019-03-11,0.0
pink heeled sandals,2019-03-18,0.0
pink heeled sandals,2019-03-25,43.0
pink heeled sandals,2019-04-01,47.0
pink heeled sandals,2019-04-08,45.0
pink heeled sandals,2019-04-15,48.0
pink heeled sandals,2019-04-22,56.0
pink heeled sandals,2019-04-29,71.0
pink heeled sandals,2019-05-06,76.0
pink heeled sandals,2019-05-13,63.0
pink heeled sandals,2019-05-20,75.0
pink heeled sandals,2019-05-27,96.0
pink heeled sandals,2019-06-03,71.0
pink heeled sandals,2019-06-10,75.0
pink heeled sandals,2019-06-17,54.0
pink heeled sandals,2019-06-24,68.0
pink heeled sandals,2019-07-01,100.0
pink heeled sandals,2019-07-08,64.0
pink heeled sandals,2019-07-15,88.0
pink heeled sandals,2019-07-22,61.0
pink heeled sandals,2019-07-29,60.0
pink heeled sandals,2019-08-05,72.0
pink heeled sandals,2019-08-12,56.0
pink heeled sandals,2019-08-19,0.0
pink heeled sandals,2019-08-26,0.0
pink heeled sandals,2019-09-02,0.0
pink heeled sandals,2019-09-09,0.0
pink heeled sandals,2019-09-16,0.0
pink heeled sandals,2019-09-23,0.0
pink heeled sandals,2019-09-30,0.0
pink heeled sandals,2019-10-07,0.0
pink heeled sandals,2019-10-14,0.0
pink heeled sandals,2019-10-21,35.0
pink heeled sandals,2019-10-28,0.0
pink heeled sandals,2019-11-04,0.0
pink heeled sandals,2019-11-11,0.0
pink heeled sandals,2019-11-18,0.0
pink heeled sandals,2019-11-25,0.0
pink heeled sandals,2019-12-02,0.0
pink heeled sandals,2019-12-09,0.0
pink heeled sandals,2019-12-16,0.0
pink heeled sandals,2019-12-23,0.0
pink heeled sandals,2019-12-30,0.0
pink heeled sandals,2020-01-06,0.0
pink heeled sandals,2020-01-13,0.0
pink heeled sandals,2020-01-20,0.0
pink heeled sandals,2020-01-27,0.0
pink heeled sandals,2020-02-03,39.0
pink heeled sandals,2020-02-10,0.0
pink heeled sandals,2020-02-17,51.0
pink heeled sandals,2020-02-24,53.0
pink heeled sandals,2020-03-02,46.0
pink heeled sandals,2020-03-09,49.0
pink heeled sandals,2020-03-16,0.0
pink heeled sandals,2020-03-23,0.0
pink heeled sandals,2020-03-30,0.0
pink heeled sandals,2020-04-06,0.0
pink heeled sandals,2020-04-13,0.0
pink heeled sandals,2020-04-20,0.0
pink heeled sandals,2020-04-27,0.0
pink heeled sandals,2020-05-04,0.0
pink heeled sandals,2020-05-11,35.0
pink heeled sandals,2020-05-18,0.0
pink heeled sandals,2020-05-25,0.0
pink heeled sandals,2020-06-01,0.0
pink heeled sandals,2020-06-08,33.0
pink heeled sandals,2020-06-15,34.0
pink heeled sandals,2020-06-22,0.0
pink heeled sandals,2020-06-29,33.0
pink heeled sandals,2020-07-06,0.0
pink heeled sandals,2020-07-13,0.0
pink heeled sandals,2020-07-20,48.0
pink heeled sandals,2020-07-27,0.0
pink heeled sandals,2020-08-03,40.0
pink heeled sandals,2020-08-10,0.0
pink heeled sandals,2020-08-17,0.0
pink heeled sandals,2020-08-24,0.0
pink heeled sandals,2020-08-31,31.0
pink heeled sandals,2020-09-07,35.0
pink heeled sandals,2020-09-14,32.0
pink heeled sandals,2020-09-21,0.0
pink heeled sandals,2020-09-28,0.0
pink jumpsuit,2018-08-27,67.0
pink jumpsuit,2018-09-03,65.0
pink jumpsuit,2018-09-10,70.0
pink jumpsuit,2018-09-17,65.0
pink jumpsuit,2018-09-24,63.0
pink jumpsuit,2018-10-01,71.0
pink jumpsuit,2018-10-08,67.0
pink jumpsuit,2018-10-15,74.0
pink jumpsuit,2018-10-22,67.0
pink jumpsuit,2018-10-29,56.0
pink jumpsuit,2018-11-05,65.0
pink jumpsuit,2018-11-12,67.0
pink jumpsuit,2018-11-19,65.0
pink jumpsuit,2018-11-26,72.0
pink jumpsuit,2018-12-03,76.0
pink jumpsuit,2018-12-10,63.0
pink jumpsuit,2018-12-17,54.0
pink jumpsuit,2018-12-24,57.0
pink jumpsuit,2018-12-31,56.0
pink jumpsuit,2019-01-07,65.0
pink jumpsuit,2019-01-14,64.0
pink jumpsuit,2019-01-21,74.0
pink jumpsuit,2019-01-28,68.0
pink jumpsuit,2019-02-04,73.0
pink jumpsuit,2019-02-11,77.0
pink jumpsuit,2019-02-18,76.0
pink jumpsuit,2019-02-25,78.0
pink jumpsuit,2019-03-04,83.0
pink jumpsuit,2019-03-11,91.0
pink jumpsuit,2019-03-18,79.0
pink jumpsuit,2019-03-25,96.0
pink jumpsuit,2019-04-01,100.0
pink jumpsuit,2019-04-08,95.0
pink jumpsuit,2019-04-15,99.0
pink jumpsuit,2019-04-22,84.0
pink jumpsuit,2019-04-29,93.0
pink jumpsuit,2019-05-06,95.0
pink jumpsuit,2019-05-13,93.0
pink jumpsuit,2019-05-20,93.0
pink jumpsuit,2019-05-27,93.0
pink jumpsuit,2019-06-03,100.0
pink jumpsuit,2019-06-10,98.0
pink jumpsuit,2019-06-17,94.0
pink jumpsuit,2019-06-24,93.0
pink jumpsuit,2019-07-01,87.0
pink jumpsuit,2019-07-08,77.0
pink jumpsuit,2019-07-15,97.0
pink jumpsuit,2019-07-22,78.0
pink jumpsuit,2019-07-29,89.0
pink jumpsuit,2019-08-05,85.0
pink jumpsuit,2019-08-12,80.0
pink jumpsuit,2019-08-19,75.0
pink jumpsuit,2019-08-26,71.0
pink jumpsuit,2019-09-02,71.0
pink jumpsuit,2019-09-09,74.0
pink jumpsuit,2019-09-16,80.0
pink jumpsuit,2019-09-23,73.0
pink jumpsuit,2019-09-30,87.0
pink jumpsuit,2019-10-07,77.0
pink jumpsuit,2019-10-14,72.0
pink jumpsuit,2019-10-21,76.0
pink jumpsuit,2019-10-28,64.0
pink jumpsuit,2019-11-04,66.0
pink jumpsuit,2019-11-11,70.0
pink jumpsuit,2019-11-18,74.0
pink jumpsuit,2019-11-25,65.0
pink jumpsuit,2019-12-02,63.0
pink jumpsuit,2019-12-09,68.0
pink jumpsuit,2019-12-16,65.0
pink jumpsuit,2019-12-23,58.0
pink jumpsuit,2019-12-30,59.0
pink jumpsuit,2020-01-06,70.0
pink jumpsuit,2020-01-13,69.0
pink jumpsuit,2020-01-20,72.0
pink jumpsuit,2020-01-27,71.0
pink jumpsuit,2020-02-03,79.0
pink jumpsuit,2020-02-10,74.0
pink jumpsuit,2020-02-17,82.0
pink jumpsuit,2020-02-24,78.0
pink jumpsuit,2020-03-02,85.0
pink jumpsuit,2020-03-09,74.0
pink jumpsuit,2020-03-16,36.0
pink jumpsuit,2020-03-23,31.0
pink jumpsuit,2020-03-30,37.0
pink jumpsuit,2020-04-06,47.0
pink jumpsuit,2020-04-13,45.0
pink jumpsuit,2020-04-20,54.0
pink jumpsuit,2020-04-27,52.0
pink jumpsuit,2020-05-04,60.0
pink jumpsuit,2020-05-11,55.0
pink jumpsuit,2020-05-18,63.0
pink jumpsuit,2020-05-25,69.0
pink jumpsuit,2020-06-01,55.0
pink jumpsuit,2020-06-08,60.0
pink jumpsuit,2020-06-15,62.0
pink jumpsuit,2020-06-22,60.0
pink jumpsuit,2020-06-29,66.0
pink jumpsuit,2020-07-06,60.0
pink jumpsuit,2020-07-13,60.0
pink jumpsuit,2020-07-20,69.0
pink jumpsuit,2020-07-27,59.0
pink jumpsuit,2020-08-03,63.0
pink jumpsuit,2020-08-10,58.0
pink jumpsuit,2020-08-17,57.0
pink jumpsuit,2020-08-24,55.0
pink jumpsuit,2020-08-31,59.0
pink jumpsuit,2020-09-07,52.0
pink jumpsuit,2020-09-14,56.0
pink jumpsuit,2020-09-21,62.0
pink jumpsuit,2020-09-28,63.0
pink necklace,2018-08-27,55.0
pink necklace,2018-09-03,49.0
pink necklace,2018-09-10,54.0
pink necklace,2018-09-17,56.0
pink necklace,2018-09-24,61.0
pink necklace,2018-10-01,57.0
pink necklace,2018-10-08,60.0
pink necklace,2018-10-15,62.0
pink necklace,2018-10-22,59.0
pink necklace,2018-10-29,53.0
pink necklace,2018-11-05,64.0
pink necklace,2018-11-12,67.0
pink necklace,2018-11-19,86.0
pink necklace,2018-11-26,92.0
pink necklace,2018-12-03,89.0
pink necklace,2018-12-10,81.0
pink necklace,2018-12-17,86.0
pink necklace,2018-12-24,81.0
pink necklace,2018-12-31,59.0
pink necklace,2019-01-07,66.0
pink necklace,2019-01-14,64.0
pink necklace,2019-01-21,66.0
pink necklace,2019-01-28,63.0
pink necklace,2019-02-04,69.0
pink necklace,2019-02-11,64.0
pink necklace,2019-02-18,59.0
pink necklace,2019-02-25,64.0
pink necklace,2019-03-04,58.0
pink necklace,2019-03-11,63.0
pink necklace,2019-03-18,60.0
pink necklace,2019-03-25,65.0
pink necklace,2019-04-01,66.0
pink necklace,2019-04-08,64.0
pink necklace,2019-04-15,73.0
pink necklace,2019-04-22,64.0
pink necklace,2019-04-29,67.0
pink necklace,2019-05-06,73.0
pink necklace,2019-05-13,62.0
pink necklace,2019-05-20,57.0
pink necklace,2019-05-27,68.0
pink necklace,2019-06-03,62.0
pink necklace,2019-06-10,58.0
pink necklace,2019-06-17,61.0
pink necklace,2019-06-24,59.0
pink necklace,2019-07-01,55.0
pink necklace,2019-07-08,62.0
pink necklace,2019-07-15,64.0
pink necklace,2019-07-22,61.0
pink necklace,2019-07-29,68.0
pink necklace,2019-08-05,61.0
pink necklace,2019-08-12,64.0
pink necklace,2019-08-19,57.0
pink necklace,2019-08-26,58.0
pink necklace,2019-09-02,63.0
pink necklace,2019-09-09,57.0
pink necklace,2019-09-16,65.0
pink necklace,2019-09-23,61.0
pink necklace,2019-09-30,67.0
pink necklace,2019-10-07,72.0
pink necklace,2019-10-14,75.0
pink necklace,2019-10-21,70.0
pink necklace,2019-10-28,61.0
pink necklace,2019-11-04,66.0
pink necklace,2019-11-11,74.0
pink necklace,2019-11-18,88.0
pink necklace,2019-11-25,83.0
pink necklace,2019-12-02,100.0
pink necklace,2019-12-09,81.0
pink necklace,2019-12-16,87.0
pink necklace,2019-12-23,89.0
pink necklace,2019-12-30,71.0
pink necklace,2020-01-06,63.0
pink necklace,2020-01-13,63.0
pink necklace,2020-01-20,62.0
pink necklace,2020-01-27,65.0
pink necklace,2020-02-03,80.0
pink necklace,2020-02-10,79.0
pink necklace,2020-02-17,68.0
pink necklace,2020-02-24,65.0
pink necklace,2020-03-02,64.0
pink necklace,2020-03-09,55.0
pink necklace,2020-03-16,48.0
pink necklace,2020-03-23,44.0
pink necklace,2020-03-30,42.0
pink necklace,2020-04-06,53.0
pink necklace,2020-04-13,61.0
pink necklace,2020-04-20,61.0
pink necklace,2020-04-27,67.0
pink necklace,2020-05-04,74.0
pink necklace,2020-05-11,63.0
pink necklace,2020-05-18,66.0
pink necklace,2020-05-25,65.0
pink necklace,2020-06-01,61.0
pink necklace,2020-06-08,63.0
pink necklace,2020-06-15,64.0
pink necklace,2020-06-22,69.0
pink necklace,2020-06-29,68.0
pink necklace,2020-07-06,65.0
pink necklace,2020-07-13,71.0
pink necklace,2020-07-20,74.0
pink necklace,2020-07-27,74.0
pink necklace,2020-08-03,78.0
pink necklace,2020-08-10,70.0
pink necklace,2020-08-17,70.0
pink necklace,2020-08-24,73.0
pink necklace,2020-08-31,61.0
pink necklace,2020-09-07,67.0
pink necklace,2020-09-14,63.0
pink necklace,2020-09-21,68.0
pink necklace,2020-09-28,68.0
pink pumps,2018-08-27,59.0
pink pumps,2018-09-03,75.0
pink pumps,2018-09-10,65.0
pink pumps,2018-09-17,73.0
pink pumps,2018-09-24,69.0
pink pumps,2018-10-01,66.0
pink pumps,2018-10-08,52.0
pink pumps,2018-10-15,58.0
pink pumps,2018-10-22,53.0
pink pumps,2018-10-29,44.0
pink pumps,2018-11-05,50.0
pink pumps,2018-11-12,41.0
pink pumps,2018-11-19,46.0
pink pumps,2018-11-26,54.0
pink pumps,2018-12-03,52.0
pink pumps,2018-12-10,53.0
pink pumps,2018-12-17,50.0
pink pumps,2018-12-24,41.0
pink pumps,2018-12-31,46.0
pink pumps,2019-01-07,61.0
pink pumps,2019-01-14,60.0
pink pumps,2019-01-21,62.0
pink pumps,2019-01-28,50.0
pink pumps,2019-02-04,75.0
pink pumps,2019-02-11,75.0
pink pumps,2019-02-18,79.0
pink pumps,2019-02-25,79.0
pink pumps,2019-03-04,78.0
pink pumps,2019-03-11,80.0
pink pumps,2019-03-18,86.0
pink pumps,2019-03-25,88.0
pink pumps,2019-04-01,100.0
pink pumps,2019-04-08,76.0
pink pumps,2019-04-15,89.0
pink pumps,2019-04-22,86.0
pink pumps,2019-04-29,88.0
pink pumps,2019-05-06,94.0
pink pumps,2019-05-13,86.0
pink pumps,2019-05-20,73.0
pink pumps,2019-05-27,77.0
pink pumps,2019-06-03,80.0
pink pumps,2019-06-10,76.0
pink pumps,2019-06-17,61.0
pink pumps,2019-06-24,56.0
pink pumps,2019-07-01,65.0
pink pumps,2019-07-08,74.0
pink pumps,2019-07-15,73.0
pink pumps,2019-07-22,65.0
pink pumps,2019-07-29,64.0
pink pumps,2019-08-05,65.0
pink pumps,2019-08-12,70.0
pink pumps,2019-08-19,60.0
pink pumps,2019-08-26,52.0
pink pumps,2019-09-02,64.0
pink pumps,2019-09-09,52.0
pink pumps,2019-09-16,66.0
pink pumps,2019-09-23,66.0
pink pumps,2019-09-30,57.0
pink pumps,2019-10-07,59.0
pink pumps,2019-10-14,57.0
pink pumps,2019-10-21,63.0
pink pumps,2019-10-28,48.0
pink pumps,2019-11-04,59.0
pink pumps,2019-11-11,51.0
pink pumps,2019-11-18,51.0
pink pumps,2019-11-25,54.0
pink pumps,2019-12-02,51.0
pink pumps,2019-12-09,52.0
pink pumps,2019-12-16,50.0
pink pumps,2019-12-23,45.0
pink pumps,2019-12-30,61.0
pink pumps,2020-01-06,68.0
pink pumps,2020-01-13,65.0
pink pumps,2020-01-20,61.0
pink pumps,2020-01-27,57.0
pink pumps,2020-02-03,63.0
pink pumps,2020-02-10,70.0
pink pumps,2020-02-17,65.0
pink pumps,2020-02-24,75.0
pink pumps,2020-03-02,80.0
pink pumps,2020-03-09,62.0
pink pumps,2020-03-16,37.0
pink pumps,2020-03-23,40.0
pink pumps,2020-03-30,34.0
pink pumps,2020-04-06,35.0
pink pumps,2020-04-13,52.0
pink pumps,2020-04-20,41.0
pink pumps,2020-04-27,49.0
pink pumps,2020-05-04,49.0
pink pumps,2020-05-11,42.0
pink pumps,2020-05-18,54.0
pink pumps,2020-05-25,49.0
pink pumps,2020-06-01,46.0
pink pumps,2020-06-08,51.0
pink pumps,2020-06-15,49.0
pink pumps,2020-06-22,46.0
pink pumps,2020-06-29,53.0
pink pumps,2020-07-06,58.0
pink pumps,2020-07-13,53.0
pink pumps,2020-07-20,66.0
pink pumps,2020-07-27,59.0
pink pumps,2020-08-03,48.0
pink pumps,2020-08-10,44.0
pink pumps,2020-08-17,58.0
pink pumps,2020-08-24,49.0
pink pumps,2020-08-31,45.0
pink pumps,2020-09-07,50.0
pink pumps,2020-09-14,43.0
pink pumps,2020-09-21,44.0
pink pumps,2020-09-28,51.0
pink robe,2018-08-27,34.0
pink robe,2018-09-03,35.0
pink robe,2018-09-10,39.0
pink robe,2018-09-17,39.0
pink robe,2018-09-24,40.0
pink robe,2018-10-01,45.0
pink robe,2018-10-08,55.0
pink robe,2018-10-15,74.0
pink robe,2018-10-22,64.0
pink robe,2018-10-29,52.0
pink robe,2018-11-05,57.0
pink robe,2018-11-12,52.0
pink robe,2018-11-19,74.0
pink robe,2018-11-26,76.0
pink robe,2018-12-03,100.0
pink robe,2018-12-10,93.0
pink robe,2018-12-17,77.0
pink robe,2018-12-24,72.0
pink robe,2018-12-31,56.0
pink robe,2019-01-07,50.0
pink robe,2019-01-14,48.0
pink robe,2019-01-21,45.0
pink robe,2019-01-28,45.0
pink robe,2019-02-04,46.0
pink robe,2019-02-11,40.0
pink robe,2019-02-18,41.0
pink robe,2019-02-25,40.0
pink robe,2019-03-04,35.0
pink robe,2019-03-11,37.0
pink robe,2019-03-18,35.0
pink robe,2019-03-25,36.0
pink robe,2019-04-01,27.0
pink robe,2019-04-08,44.0
pink robe,2019-04-15,31.0
pink robe,2019-04-22,31.0
pink robe,2019-04-29,41.0
pink robe,2019-05-06,37.0
pink robe,2019-05-13,39.0
pink robe,2019-05-20,31.0
pink robe,2019-05-27,32.0
pink robe,2019-06-03,30.0
pink robe,2019-06-10,38.0
pink robe,2019-06-17,38.0
pink robe,2019-06-24,32.0
pink robe,2019-07-01,37.0
pink robe,2019-07-08,27.0
pink robe,2019-07-15,38.0
pink robe,2019-07-22,35.0
pink robe,2019-07-29,37.0
pink robe,2019-08-05,40.0
pink robe,2019-08-12,36.0
pink robe,2019-08-19,36.0
pink robe,2019-08-26,36.0
pink robe,2019-09-02,35.0
pink robe,2019-09-09,42.0
pink robe,2019-09-16,44.0
pink robe,2019-09-23,36.0
pink robe,2019-09-30,46.0
pink robe,2019-10-07,54.0
pink robe,2019-10-14,61.0
pink robe,2019-10-21,57.0
pink robe,2019-10-28,57.0
pink robe,2019-11-04,51.0
pink robe,2019-11-11,46.0
pink robe,2019-11-18,49.0
pink robe,2019-11-25,68.0
pink robe,2019-12-02,69.0
pink robe,2019-12-09,75.0
pink robe,2019-12-16,69.0
pink robe,2019-12-23,59.0
pink robe,2019-12-30,47.0
pink robe,2020-01-06,43.0
pink robe,2020-01-13,47.0
pink robe,2020-01-20,42.0
pink robe,2020-01-27,49.0
pink robe,2020-02-03,45.0
pink robe,2020-02-10,44.0
pink robe,2020-02-17,44.0
pink robe,2020-02-24,45.0
pink robe,2020-03-02,34.0
pink robe,2020-03-09,35.0
pink robe,2020-03-16,28.0
pink robe,2020-03-23,33.0
pink robe,2020-03-30,43.0
pink robe,2020-04-06,51.0
pink robe,2020-04-13,58.0
pink robe,2020-04-20,59.0
pink robe,2020-04-27,66.0
pink robe,2020-05-04,57.0
pink robe,2020-05-11,56.0
pink robe,2020-05-18,55.0
pink robe,2020-05-25,46.0
pink robe,2020-06-01,44.0
pink robe,2020-06-08,45.0
pink robe,2020-06-15,43.0
pink robe,2020-06-22,40.0
pink robe,2020-06-29,43.0
pink robe,2020-07-06,48.0
pink robe,2020-07-13,40.0
pink robe,2020-07-20,49.0
pink robe,2020-07-27,47.0
pink robe,2020-08-03,45.0
pink robe,2020-08-10,48.0
pink robe,2020-08-17,51.0
pink robe,2020-08-24,46.0
pink robe,2020-08-31,43.0
pink robe,2020-09-07,45.0
pink robe,2020-09-14,40.0
pink robe,2020-09-21,52.0
pink robe,2020-09-28,66.0
pink slippers,2018-08-27,30.0
pink slippers,2018-09-03,30.0
pink slippers,2018-09-10,27.0
pink slippers,2018-09-17,34.0
pink slippers,2018-09-24,30.0
pink slippers,2018-10-01,38.0
pink slippers,2018-10-08,40.0
pink slippers,2018-10-15,39.0
pink slippers,2018-10-22,44.0
pink slippers,2018-10-29,36.0
pink slippers,2018-11-05,47.0
pink slippers,2018-11-12,60.0
pink slippers,2018-11-19,70.0
pink slippers,2018-11-26,81.0
pink slippers,2018-12-03,80.0
pink slippers,2018-12-10,90.0
pink slippers,2018-12-17,74.0
pink slippers,2018-12-24,83.0
pink slippers,2018-12-31,46.0
pink slippers,2019-01-07,37.0
pink slippers,2019-01-14,29.0
pink slippers,2019-01-21,31.0
pink slippers,2019-01-28,36.0
pink slippers,2019-02-04,27.0
pink slippers,2019-02-11,29.0
pink slippers,2019-02-18,25.0
pink slippers,2019-02-25,25.0
pink slippers,2019-03-04,28.0
pink slippers,2019-03-11,28.0
pink slippers,2019-03-18,29.0
pink slippers,2019-03-25,25.0
pink slippers,2019-04-01,26.0
pink slippers,2019-04-08,24.0
pink slippers,2019-04-15,25.0
pink slippers,2019-04-22,23.0
pink slippers,2019-04-29,26.0
pink slippers,2019-05-06,26.0
pink slippers,2019-05-13,25.0
pink slippers,2019-05-20,29.0
pink slippers,2019-05-27,25.0
pink slippers,2019-06-03,21.0
pink slippers,2019-06-10,26.0
pink slippers,2019-06-17,29.0
pink slippers,2019-06-24,26.0
pink slippers,2019-07-01,22.0
pink slippers,2019-07-08,28.0
pink slippers,2019-07-15,29.0
pink slippers,2019-07-22,26.0
pink slippers,2019-07-29,24.0
pink slippers,2019-08-05,26.0
pink slippers,2019-08-12,29.0
pink slippers,2019-08-19,28.0
pink slippers,2019-08-26,29.0
pink slippers,2019-09-02,28.0
pink slippers,2019-09-09,30.0
pink slippers,2019-09-16,29.0
pink slippers,2019-09-23,28.0
pink slippers,2019-09-30,36.0
pink slippers,2019-10-07,41.0
pink slippers,2019-10-14,45.0
pink slippers,2019-10-21,53.0
pink slippers,2019-10-28,43.0
pink slippers,2019-11-04,47.0
pink slippers,2019-11-11,56.0
pink slippers,2019-11-18,69.0
pink slippers,2019-11-25,83.0
pink slippers,2019-12-02,100.0
pink slippers,2019-12-09,87.0
pink slippers,2019-12-16,96.0
pink slippers,2019-12-23,90.0
pink slippers,2019-12-30,48.0
pink slippers,2020-01-06,47.0
pink slippers,2020-01-13,38.0
pink slippers,2020-01-20,36.0
pink slippers,2020-01-27,34.0
pink slippers,2020-02-03,28.0
pink slippers,2020-02-10,35.0
pink slippers,2020-02-17,33.0
pink slippers,2020-02-24,26.0
pink slippers,2020-03-02,26.0
pink slippers,2020-03-09,29.0
pink slippers,2020-03-16,26.0
pink slippers,2020-03-23,26.0
pink slippers,2020-03-30,37.0
pink slippers,2020-04-06,43.0
pink slippers,2020-04-13,48.0
pink slippers,2020-04-20,49.0
pink slippers,2020-04-27,50.0
pink slippers,2020-05-04,62.0
pink slippers,2020-05-11,57.0
pink slippers,2020-05-18,49.0
pink slippers,2020-05-25,49.0
pink slippers,2020-06-01,44.0
pink slippers,2020-06-08,48.0
pink slippers,2020-06-15,48.0
pink slippers,2020-06-22,49.0
pink slippers,2020-06-29,45.0
pink slippers,2020-07-06,37.0
pink slippers,2020-07-13,41.0
pink slippers,2020-07-20,38.0
pink slippers,2020-07-27,39.0
pink slippers,2020-08-03,38.0
pink slippers,2020-08-10,44.0
pink slippers,2020-08-17,41.0
pink slippers,2020-08-24,41.0
pink slippers,2020-08-31,39.0
pink slippers,2020-09-07,43.0
pink slippers,2020-09-14,42.0
pink slippers,2020-09-21,48.0
pink slippers,2020-09-28,47.0
pink swimsuit,2018-08-27,26.0
pink swimsuit,2018-09-03,37.0
pink swimsuit,2018-09-10,29.0
pink swimsuit,2018-09-17,31.0
pink swimsuit,2018-09-24,27.0
pink swimsuit,2018-10-01,25.0
pink swimsuit,2018-10-08,19.0
pink swimsuit,2018-10-15,28.0
