method_a,method_b,split,metric,n_origins,directional_only,mean_diff,diff_ci_low,diff_ci_high
lightgbm_neighbourhood,global_mean,non_covid,ndcg_at_10,5,true,0.40050327539692,0.31799573665056774,0.40050327539692
lightgbm_neighbourhood,global_mean,non_covid,spearman_rho,5,true,NaN,NaN,NaN
lightgbm_neighbourhood,global_mean,non_covid,wmape,5,true,-0.1100218966185524,-0.11708453262557143,-0.08400038742392323
lightgbm_neighbourhood,parent_category_mean,pooled,hit_at_3_in_top20,12,false,0.5833333333333334,0.47222222222222227,0.8888888888888888
lightgbm_neighbourhood,parent_category_mean,pooled,hit_at_3_in_top10,12,false,0.2777777777777778,0.16666666666666666,0.5000000000000001
lightgbm_neighbourhood,parent_category_mean,pooled,precision_at_3,12,false,0.05555555555555555,0.0,0.1111111111111111
lightgbm_neighbourhood,parent_category_mean,pooled,precision_at_10,12,false,0.15,0.10833333333333334,0.26666666666666666
lightgbm_neighbourhood,parent_category_mean,pooled,ndcg_at_10,12,false,0.5956511731104096,0.5095551317736587,0.700641179597537
lightgbm_neighbourhood,parent_category_mean,pooled,spearman_rho,12,false,0.4697610334316044,0.4187989282477931,0.5254161934047218
lightgbm_neighbourhood,parent_category_mean,pooled,wmape,12,false,-0.07721733559006257,-0.10429508132024018,-0.05967047677020445
lightgbm_neighbourhood,parent_category_mean,covid,hit_at_3_in_top20,7,true,0.7142857142857143,0.7142857142857143,1.0
lightgbm_neighbourhood,parent_category_mean,covid,hit_at_3_in_top10,7,true,0.380952380952381,0.38095238095238093,0.619047619047619
lightgbm_neighbourhood,parent_category_mean,covid,precision_at_3,7,true,0.09523809523809523,0.09523809523809523,0.14285714285714285
lightgbm_neighbourhood,parent_category_mean,covid,precision_at_10,7,true,0.18571428571428572,0.1285714285714286,0.3142857142857142
lightgbm_neighbourhood,parent_category_mean,covid,ndcg_at_10,7,true,0.6056703124146419,0.476208235431509,0.7565918367495338
lightgbm_neighbourhood,parent_category_mean,covid,spearman_rho,7,true,0.5173142170126297,0.4872641083863853,0.5428065273641532
lightgbm_neighbourhood,parent_category_mean,covid,wmape,7,true,-0.09628739448624682,-0.106922498118313,-0.0903617466639709
lightgbm_neighbourhood,parent_category_mean,non_covid,hit_at_3_in_top20,5,true,0.4,0.26666666666666666,0.4
lightgbm_neighbourhood,parent_category_mean,non_covid,hit_at_3_in_top10,5,true,0.13333333333333333,0.13333333333333333,0.13333333333333333
lightgbm_neighbourhood,parent_category_mean,non_covid,precision_at_3,5,true,0.0,0.0,0.0
lightgbm_neighbourhood,parent_category_mean,non_covid,precision_at_10,5,true,0.1,0.06000000000000001,0.1
lightgbm_neighbourhood,parent_category_mean,non_covid,ndcg_at_10,5,true,0.5816243780844843,0.5380413300499437,0.5816243780844843
lightgbm_neighbourhood,parent_category_mean,non_covid,spearman_rho,5,true,0.40318657641816885,0.3576992027365355,0.4031865764181689
lightgbm_neighbourhood,parent_category_mean,non_covid,wmape,5,true,-0.05051925313540462,-0.0578404576458912,-0.025708197344481327
