term,week_start,value
Dress,2020-04-20,3798
Dress,2020-04-27,3540
Dress,2020-05-04,3204
Dress,2020-05-11,2928
Dress,2020-05-18,2681
Dress,2020-05-25,2632
Dress,2020-06-01,2639
Dress,2020-06-08,2701
Dress,2020-06-15,2401
Dress,2020-06-22,2557
Dress,2020-06-29,2502
Dress,2020-07-06,2527
Dress,2020-07-13,2509
Dress,2020-07-20,2600
Dress,2020-07-27,2933
Dress,2020-08-03,2678
Dress,2020-08-10,2763
Dress,2020-08-17,2840
Dress,2020-08-24,2791
Dress,2020-08-31,2815
Dress,2020-09-07,2908
Dress,2020-09-14,2762
Dress,2020-09-21,2831
Dungarees,2018-09-03,56
Dungarees,2018-09-10,23
Dungarees,2018-09-17,26
Dungarees,2018-09-24,46
Dungarees,2018-10-01,39
Dungarees,2018-10-08,36
Dungarees,2018-10-15,35
Dungarees,2018-10-22,26
Dungarees,2018-10-29,25
Dungarees,2018-11-05,26
Dungarees,2018-11-12,22
Dungarees,2018-11-19,26
Dungarees,2018-11-26,35
Dungarees,2018-12-03,28
Dungarees,2018-12-10,21
Dungarees,2018-12-17,20
Dungarees,2018-12-24,15
Dungarees,2018-12-31,21
Dungarees,2019-01-07,33
Dungarees,2019-01-14,37
Dungarees,2019-01-21,54
Dungarees,2019-01-28,34
Dungarees,2019-02-04,32
Dungarees,2019-02-11,19
Dungarees,2019-02-18,27
Dungarees,2019-02-25,21
Dungarees,2019-03-04,27
Dungarees,2019-03-11,30
Dungarees,2019-03-18,24
Dungarees,2019-03-25,20
Dungarees,2019-04-01,19
Dungarees,2019-04-08,15
Dungarees,2019-04-15,35
Dungarees,2019-04-22,26
Dungarees,2019-05-06,24
Dungarees,2019-05-13,21
Dungarees,2019-05-20,31
Dungarees,2019-05-27,14
Dungarees,2019-06-03,23
Dungarees,2019-06-10,26
Dungarees,2019-06-17,27
Dungarees,2019-06-24,35
Dungarees,2019-07-01,24
Dungarees,2019-07-08,36
Dungarees,2019-07-15,31
Dungarees,2019-07-22,31
Dungarees,2019-07-29,20
Dungarees,2019-08-05,12
Dungarees,2019-08-12,32
Dungarees,2019-08-26,19
Dungarees,2019-09-02,20
Dungarees,2019-09-16,32
Dungarees,2019-09-23,22
Dungarees,2019-09-30,24
Dungarees,2019-10-07,21
Dungarees,2019-10-14,57
Dungarees,2019-10-28,21
Dungarees,2019-11-04,19
Dungarees,2019-11-11,22
Dungarees,2019-11-18,22
Dungarees,2019-11-25,21
Dungarees,2019-12-02,35
Dungarees,2019-12-09,20
Dungarees,2019-12-16,26
Dungarees,2019-12-23,12
Dungarees,2019-12-30,20
Dungarees,2020-01-06,32
Dungarees,2020-01-13,20
Dungarees,2020-01-20,35
Dungarees,2020-02-17,26
Dungarees,2020-03-02,24
Dungarees,2020-03-16,16
Dungarees,2020-03-30,21
Dungarees,2020-04-06,16
Dungarees,2020-04-13,17
Dungarees,2020-04-20,18
Dungarees,2020-04-27,19
Dungarees,2020-05-04,28
Dungarees,2020-05-11,24
Dungarees,2020-05-18,19
Dungarees,2020-05-25,28
Dungarees,2020-06-01,17
Dungarees,2020-06-08,17
Dungarees,2020-06-15,23
Dungarees,2020-06-22,15
Dungarees,2020-06-29,16
Dungarees,2020-07-06,20
Dungarees,2020-07-13,20
Dungarees,2020-07-20,19
Dungarees,2020-07-27,17
Dungarees,2020-08-03,18
Dungarees,2020-08-10,17
Dungarees,2020-08-17,28
Dungarees,2020-08-24,20
Dungarees,2020-08-31,24
Dungarees,2020-09-07,22
Dungarees,2020-09-21,18
Earring,2018-09-03,7202
Earring,2018-09-10,7182
Earring,2018-09-17,7188
Earring,2018-09-24,7169
Earring,2018-10-01,7383
Earring,2018-10-08,7301
Earring,2018-10-15,7515
Earring,2018-10-22,7883
Earring,2018-10-29,7364
Earring,2018-11-05,7542
Earring,2018-11-12,7335
Earring,2018-11-19,7956
Earring,2018-11-26,7768
Earring,2018-12-03,8361
Earring,2018-12-10,8179
Earring,2018-12-17,7899
Earring,2018-12-24,8043
Earring,2018-12-31,8393
Earring,2019-01-07,8189
Earring,2019-01-14,8325
Earring,2019-01-21,8465
Earring,2019-01-28,7495
Earring,2019-02-04,7659
Earring,2019-02-11,7961
Earring,2019-02-18,8499
Earring,2019-02-25,8366
Earring,2019-03-04,9319
Earring,2019-03-11,9039
Earring,2019-03-18,7897
Earring,2019-03-25,7927
Earring,2019-04-01,7734
Earring,2019-04-08,8307
Earring,2019-04-15,7915
Earring,2019-04-22,7513
Earring,2019-04-29,8033
Earring,2019-05-06,7891
Earring,2019-05-13,7464
Earring,2019-05-20,7372
Earring,2019-05-27,7997
Earring,2019-06-03,7723
Earring,2019-06-10,7800
Earring,2019-06-17,8154
Earring,2019-06-24,8151
Earring,2019-07-01,8286
Earring,2019-07-08,8833
Earring,2019-07-15,8490
Earring,2019-07-22,8419
Earring,2019-07-29,8629
Earring,2019-08-05,8272
Earring,2019-08-12,8109
Earring,2019-08-19,7810
Earring,2019-08-26,8014
Earring,2019-09-02,7423
Earring,2019-09-09,8140
Earring,2019-09-16,8213
Earring,2019-09-23,7744
Earring,2019-09-30,7647
Earring,2019-10-07,7817
Earring,2019-10-14,7981
Earring,2019-10-21,7739
Earring,2019-10-28,6998
Earring,2019-11-04,8031
Earring,2019-11-11,8446
Earring,2019-11-18,7985
Earring,2019-11-25,8241
Earring,2019-12-02,7676
Earring,2019-12-09,7972
Earring,2019-12-16,8217
Earring,2019-12-23,8459
Earring,2019-12-30,8805
Earring,2020-01-06,8631
Earring,2020-01-13,8276
Earring,2020-01-20,7958
Earring,2020-01-27,6629
Earring,2020-02-03,4417
Earring,2020-02-10,4022
Earring,2020-02-17,4499
Earring,2020-02-24,4374
Earring,2020-03-02,4442
Earring,2020-03-09,4351
Earring,2020-03-16,3677
Earring,2020-03-23,3772
Earring,2020-03-30,3712
Earring,2020-04-06,3695
Earring,2020-04-13,3916
Earring,2020-04-20,3832
Earring,2020-04-27,3950
Earring,2020-05-04,4203
Earring,2020-05-11,4001
Earring,2020-05-18,3999
Earring,2020-05-25,3945
Earring,2020-06-01,3866
Earring,2020-06-08,4105
Earring,2020-06-15,4340
Earring,2020-06-22,4550
Earring,2020-06-29,4563
Earring,2020-07-06,4777
Earring,2020-07-13,5223
Earring,2020-07-20,5438
Earring,2020-07-27,4705
Earring,2020-08-03,4077
Earring,2020-08-10,4024
Earring,2020-08-17,4112
Earring,2020-08-24,4092
Earring,2020-08-31,4171
Earring,2020-09-07,4016
Earring,2020-09-14,3984
Earring,2020-09-21,3724
Flip-flops,2018-09-03,3665
Flip-flops,2018-09-10,3860
Flip-flops,2018-09-17,3037
Flip-flops,2018-09-24,3000
Flip-flops,2018-10-01,3756
Flip-flops,2018-10-08,4082
Flip-flops,2018-10-15,3074
Flip-flops,2018-10-22,2980
Flip-flops,2018-10-29,2822
Flip-flops,2018-11-05,3103
Flip-flops,2018-11-12,2959
Flip-flops,2018-11-19,3070
Flip-flops,2018-11-26,2900
Flip-flops,2018-12-03,2877
Flip-flops,2018-12-10,2749
Flip-flops,2018-12-17,2654
Flip-flops,2018-12-24,2585
Flip-flops,2018-12-31,3274
Flip-flops,2019-01-07,3037
Flip-flops,2019-01-14,2986
Flip-flops,2019-01-21,3037
Flip-flops,2019-01-28,2766
Flip-flops,2019-02-04,2588
Flip-flops,2019-02-11,2783
Flip-flops,2019-02-18,3012
Flip-flops,2019-02-25,2870
Flip-flops,2019-03-04,2844
Flip-flops,2019-03-11,2972
Flip-flops,2019-03-18,2934
Flip-flops,2019-03-25,3069
Flip-flops,2019-04-01,3204
Flip-flops,2019-04-08,3146
Flip-flops,2019-04-15,3276
Flip-flops,2019-04-22,3172
Flip-flops,2019-04-29,3447
Flip-flops,2019-05-06,3074
Flip-flops,2019-05-13,3254
Flip-flops,2019-05-20,3451
Flip-flops,2019-05-27,3451
Flip-flops,2019-06-03,3644
Flip-flops,2019-06-10,3804
Flip-flops,2019-06-17,4018
Flip-flops,2019-06-24,4037
Flip-flops,2019-07-01,4059
Flip-flops,2019-07-08,4090
Flip-flops,2019-07-15,3903
Flip-flops,2019-07-22,4321
Flip-flops,2019-07-29,3749
Flip-flops,2019-08-05,3560
Flip-flops,2019-08-12,3494
Flip-flops,2019-08-19,3406
Flip-flops,2019-08-26,3421
Flip-flops,2019-09-02,3170
Flip-flops,2019-09-09,2988
Flip-flops,2019-09-16,3020
Flip-flops,2019-09-23,3016
Flip-flops,2019-09-30,2702
Flip-flops,2019-10-07,2612
Flip-flops,2019-10-14,2521
Flip-flops,2019-10-21,2633
Flip-flops,2019-10-28,2543
Flip-flops,2019-11-04,2580
Flip-flops,2019-11-11,2477
Flip-flops,2019-11-18,2676
Flip-flops,2019-11-25,2725
Flip-flops,2019-12-02,2500
Flip-flops,2019-12-09,2329
Flip-flops,2019-12-16,2301
Flip-flops,2019-12-23,2236
Flip-flops,2019-12-30,2475
Flip-flops,2020-01-06,2720
Flip-flops,2020-01-13,2514
Flip-flops,2020-01-20,2485
Flip-flops,2020-01-27,2285
Flip-flops,2020-02-03,2245
Flip-flops,2020-02-10,2250
Flip-flops,2020-02-17,2231
Flip-flops,2020-02-24,2285
Flip-flops,2020-03-02,2248
Flip-flops,2020-03-09,2093
Flip-flops,2020-03-16,1806
Flip-flops,2020-03-23,2190
Flip-flops,2020-03-30,2260
Flip-flops,2020-04-06,2788
Flip-flops,2020-04-13,2645
Flip-flops,2020-04-20,2740
Flip-flops,2020-04-27,2634
Flip-flops,2020-05-04,2653
Flip-flops,2020-05-11,2753
Flip-flops,2020-05-18,2877
Flip-flops,2020-05-25,2890
Flip-flops,2020-06-01,2921
Flip-flops,2020-06-08,2785
Flip-flops,2020-06-15,2777
Flip-flops,2020-06-22,2752
Flip-flops,2020-06-29,2528
Flip-flops,2020-07-06,2572
Flip-flops,2020-07-13,2545
Flip-flops,2020-07-20,2715
Flip-flops,2020-07-27,2766
Flip-flops,2020-08-03,2813
Flip-flops,2020-08-10,2914
Flip-flops,2020-08-17,2603
Flip-flops,2020-08-24,2397
Flip-flops,2020-08-31,2242
Flip-flops,2020-09-07,2233
Flip-flops,2020-09-14,2092
Flip-flops,2020-09-21,2020
Glove,2018-09-03,2466
Glove,2018-09-10,2424
Glove,2018-09-17,2488
Glove,2018-09-24,2627
Glove,2018-10-01,2866
Glove,2018-10-08,2879
Glove,2018-10-15,2668
Glove,2018-10-22,2712
Glove,2018-10-29,4631
Glove,2018-11-05,2569
Glove,2018-11-12,2886
Glove,2018-11-19,3042
Glove,2018-11-26,2928
Glove,2018-12-03,2946
Glove,2018-12-10,2635
Glove,2018-12-17,2343
Glove,2018-12-24,2176
Glove,2018-12-31,2432
Glove,2019-01-07,2562
Glove,2019-01-14,2513
Glove,2019-01-21,2790
Glove,2019-01-28,2684
Glove,2019-02-04,2417
Glove,2019-02-11,2323
Glove,2019-02-18,2352
Glove,2019-02-25,2289
Glove,2019-03-04,2346
Glove,2019-03-11,2250
Glove,2019-03-18,2022
Glove,2019-03-25,2298
Glove,2019-04-01,2093
Glove,2019-04-08,2328
Glove,2019-04-15,2149
Glove,2019-04-22,2073
Glove,2019-04-29,2242
Glove,2019-05-06,2000
Glove,2019-05-13,2126
Glove,2019-05-20,2311
Glove,2019-05-27,2121
Glove,2019-06-03,1969
Glove,2019-06-10,2084
Glove,2019-06-17,2529
Glove,2019-06-24,2129
Glove,2019-07-01,2291
Glove,2019-07-08,2150
Glove,2019-07-15,2017
Glove,2019-07-22,1952
Glove,2019-07-29,1926
Glove,2019-08-05,1830
Glove,2019-08-12,1983
Glove,2019-08-19,2392
Glove,2019-08-26,2343
Glove,2019-09-02,2439
Glove,2019-09-09,2679
Glove,2019-09-16,2815
Glove,2019-09-23,2853
Glove,2019-09-30,2822
Glove,2019-10-07,2746
Glove,2019-10-14,2999
Glove,2019-10-21,2991
Glove,2019-10-28,2796
Glove,2019-11-04,3067
Glove,2019-11-11,3296
Glove,2019-11-18,2998
Glove,2019-11-25,2826
Glove,2019-12-02,2912
Glove,2019-12-09,2722
Glove,2019-12-16,2867
Glove,2019-12-23,2229
Glove,2019-12-30,2280
Glove,2020-01-06,2823
Glove,2020-01-13,2643
Glove,2020-01-20,2517
Glove,2020-01-27,2617
Glove,2020-02-03,2798
Glove,2020-02-10,2655
Glove,2020-02-17,2560
Glove,2020-02-24,2580
Glove,2020-03-02,2739
Glove,2020-03-09,2910
Glove,2020-03-16,2959
Glove,2020-03-23,3053
Glove,2020-03-30,3139
Glove,2020-04-06,3587
Glove,2020-04-13,3343
Glove,2020-04-20,3736
Glove,2020-04-27,4093
Glove,2020-05-04,4594
Glove,2020-05-11,3255
Glove,2020-05-18,3207
Glove,2020-05-25,3140
Glove,2020-06-01,2905
Glove,2020-06-08,2794
Glove,2020-06-15,3223
Glove,2020-06-22,2719
Glove,2020-06-29,2690
Glove,2020-07-06,2852
Glove,2020-07-13,3045
Glove,2020-07-20,3169
Glove,2020-07-27,2833
Glove,2020-08-03,2887
Glove,2020-08-10,2866
Glove,2020-08-17,2761
Glove,2020-08-24,2825
Glove,2020-08-31,2515
Glove,2020-09-07,2427
Glove,2020-09-14,2100
Glove,2020-09-21,1941
Gray,2018-09-03,405
Gray,2018-09-10,415
Gray,2018-09-17,426
Gray,2018-09-24,385
Gray,2018-10-01,399
Gray,2018-10-08,428
Gray,2018-10-15,395
Gray,2018-10-22,415
Gray,2018-10-29,478
Gray,2018-11-05,402
Gray,2018-11-12,470
Gray,2018-11-19,418
Gray,2018-11-26,405
Gray,2018-12-03,476
Gray,2018-12-10,387
Gray,2018-12-17,359
Gray,2018-12-24,362
Gray,2018-12-31,413
Gray,2019-01-07,478
Gray,2019-01-14,431
Gray,2019-01-21,456
Gray,2019-01-28,520
Gray,2019-02-04,447
Gray,2019-02-11,484
Gray,2019-02-18,519
Gray,2019-02-25,440
Gray,2019-03-04,423
Gray,2019-03-11,463
Gray,2019-03-18,397
Gray,2019-03-25,450
Gray,2019-04-01,427
Gray,2019-04-08,471
Gray,2019-04-15,372
Gray,2019-04-22,430
Gray,2019-04-29,447
Gray,2019-05-06,389
Gray,2019-05-13,468
Gray,2019-05-20,453
Gray,2019-05-27,524
Gray,2019-06-03,493
Gray,2019-06-10,464
Gray,2019-06-17,439
Gray,2019-06-24,358
Gray,2019-07-01,359
Gray,2019-07-08,451
Gray,2019-07-15,399
Gray,2019-07-22,347
Gray,2019-07-29,350
Gray,2019-08-05,384
Gray,2019-08-12,366
Gray,2019-08-19,358
Gray,2019-08-26,365
Gray,2019-09-02,473
Gray,2019-09-09,360
Gray,2019-09-16,374
Gray,2019-09-23,506
Gray,2019-09-30,379
Gray,2019-10-07,375
Gray,2019-10-14,398
Gray,2019-10-21,454
Gray,2019-10-28,396
Gray,2019-11-04,420
Gray,2019-11-11,396
Gray,2019-11-18,390
Gray,2019-11-25,348
Gray,2019-12-02,2074
Gray,2019-12-09,993
Gray,2019-12-16,359
Gray,2019-12-23,325
Gray,2019-12-30,359
Gray,2020-01-06,391
Gray,2020-01-13,376
Gray,2020-01-20,378
Gray,2020-01-27,346
Gray,2020-02-03,342
Gray,2020-02-10,358
Gray,2020-02-17,348
Gray,2020-02-24,389
Gray,2020-03-02,377
Gray,2020-03-09,344
Gray,2020-03-16,383
Gray,2020-03-23,566
Gray,2020-03-30,1117
Gray,2020-04-06,894
Gray,2020-04-13,428
Gray,2020-04-20,417
Gray,2020-04-27,452
Gray,2020-05-04,360
Gray,2020-05-11,383
Gray,2020-05-18,410
Gray,2020-05-25,346
Gray,2020-06-01,374
Gray,2020-06-08,388
Gray,2020-06-15,324
Gray,2020-06-22,393
Gray,2020-06-29,299
Gray,2020-07-06,300
Gray,2020-07-13,303
Gray,2020-07-20,309
Gray,2020-07-27,356
Gray,2020-08-03,323
Gray,2020-08-10,317
Gray,2020-08-17,344
Gray,2020-08-24,332
Gray,2020-08-31,316
Gray,2020-09-07,303
Gray,2020-09-14,333
Gray,2020-09-21,360
Green,2018-09-03,6437
Green,2018-09-10,6509
Green,2018-09-17,6779
Green,2018-09-24,6976
Green,2018-10-01,6802
Green,2018-10-08,7344
Green,2018-10-15,7032
Green,2018-10-22,7139
Green,2018-10-29,6994
Green,2018-11-05,6691
Green,2018-11-12,6969
Green,2018-11-19,6446
Green,2018-11-26,7061
Green,2018-12-03,7455
Green,2018-12-10,8076
Green,2018-12-17,7165
Green,2018-12-24,5676
Green,2018-12-31,6151
Green,2019-01-07,6988
Green,2019-01-14,6682
Green,2019-01-21,6654
Green,2019-01-28,6851
Green,2019-02-04,6619
Green,2019-02-11,7059
Green,2019-02-18,6696
Green,2019-02-25,8256
Green,2019-03-04,8162
Green,2019-03-11,7169
Green,2019-03-18,6906
Green,2019-03-25,6620
Green,2019-04-01,6585
Green,2019-04-08,6366
Green,2019-04-15,6532
Green,2019-04-22,6272
Green,2019-04-29,6795
Green,2019-05-06,6331
Green,2019-05-13,6257
Green,2019-05-20,6042
Green,2019-05-27,6262
Green,2019-06-03,6266
Green,2019-06-10,5895
Green,2019-06-17,6769
Green,2019-06-24,6168
Green,2019-07-01,6115
Green,2019-07-08,7066
Green,2019-07-15,6490
Green,2019-07-22,6340
Green,2019-07-29,6831
Green,2019-08-05,5893
Green,2019-08-12,6409
Green,2019-08-19,7669
Green,2019-08-26,6893
Green,2019-09-02,7138
Green,2019-09-09,7768
Green,2019-09-16,8409
Green,2019-09-23,7756
Green,2019-09-30,8150
Green,2019-10-07,7930
Green,2019-10-14,7351
Green,2019-10-21,7754
Green,2019-10-28,7298
Green,2019-11-04,7520
Green,2019-11-11,13454
Green,2019-11-18,7078
Green,2019-11-25,6882
Green,2019-12-02,6517
Green,2019-12-09,7181
Green,2019-12-16,11483
Green,2019-12-23,5579
Green,2019-12-30,5724
Green,2020-01-06,7067
Green,2020-01-13,6996
Green,2020-01-20,7391
Green,2020-01-27,7962
Green,2020-02-03,7123
Green,2020-02-10,6971
Green,2020-02-17,7310
Green,2020-02-24,7678
Green,2020-03-02,7297
Green,2020-03-09,7093
Green,2020-03-16,7497
Green,2020-03-23,7015
Green,2020-03-30,8079
Green,2020-04-06,7576
Green,2020-04-13,7312
Green,2020-04-20,7588
Green,2020-04-27,7791
Green,2020-05-04,6922
Green,2020-05-11,6342
Green,2020-05-18,6068
Green,2020-05-25,6201
Green,2020-06-01,6075
Green,2020-06-08,5789
Green,2020-06-15,5646
Green,2020-06-22,5697
Green,2020-06-29,5440
Green,2020-07-06,5619
Green,2020-07-13,5476
Green,2020-07-20,5920
Green,2020-07-27,5700
Green,2020-08-03,5373
Green,2020-08-10,5601
Green,2020-08-17,6312
Green,2020-08-24,6651
Green,2020-08-31,6660
Green,2020-09-07,6448
Green,2020-09-14,7403
Green,2020-09-21,6317
Hat,2018-09-03,3155
Hat,2018-09-10,3298
Hat,2018-09-17,3188
Hat,2018-09-24,3498
Hat,2018-10-01,3653
Hat,2018-10-08,3533
Hat,2018-10-15,3174
Hat,2018-10-22,3361
Hat,2018-10-29,5629
Hat,2018-11-05,3502
Hat,2018-11-12,3787
Hat,2018-11-19,3450
Hat,2018-11-26,3542
Hat,2018-12-03,4187
Hat,2018-12-10,4342
Hat,2018-12-17,3261
Hat,2018-12-24,2976
Hat,2018-12-31,3062
Hat,2019-01-07,3408
Hat,2019-01-14,3921
Hat,2019-01-21,3599
Hat,2019-01-28,3340
Hat,2019-02-04,3524
Hat,2019-02-11,3457
Hat,2019-02-18,3873
Hat,2019-02-25,3484
Hat,2019-03-04,3301
Hat,2019-03-11,3357
Hat,2019-03-18,3391
Hat,2019-03-25,3405
Hat,2019-04-01,3168
Hat,2019-04-08,3895
Hat,2019-04-15,2952
Hat,2019-04-22,3172
Hat,2019-04-29,3423
Hat,2019-05-06,4548
Hat,2019-05-13,3317
Hat,2019-05-20,3183
Hat,2019-05-27,3164
Hat,2019-06-03,2911
Hat,2019-06-10,3272
Hat,2019-06-17,4595
Hat,2019-06-24,3158
Hat,2019-07-01,2967
Hat,2019-07-08,2800
Hat,2019-07-15,3190
Hat,2019-07-22,2970
Hat,2019-07-29,2873
Hat,2019-08-05,2972
Hat,2019-08-12,2787
Hat,2019-08-19,2949
Hat,2019-08-26,3194
Hat,2019-09-02,3237
Hat,2019-09-09,3193
Hat,2019-09-16,3478
Hat,2019-09-23,3394
Hat,2019-09-30,3705
Hat,2019-10-07,3576
Hat,2019-10-14,3619
Hat,2019-10-21,3756
Hat,2019-10-28,3750
Hat,2019-11-04,3904
Hat,2019-11-11,8278
Hat,2019-11-18,3717
Hat,2019-11-25,3828
Hat,2019-12-02,3906
Hat,2019-12-09,3698
Hat,2019-12-16,7380
Hat,2019-12-23,3042
Hat,2019-12-30,3141
Hat,2020-01-06,3660
Hat,2020-01-13,3969
Hat,2020-01-20,3583
Hat,2020-01-27,3729
Hat,2020-02-03,3656
Hat,2020-02-10,3394
Hat,2020-02-17,3616
Hat,2020-02-24,3750
Hat,2020-03-02,3615
Hat,2020-03-09,3448
Hat,2020-03-16,3407
Hat,2020-03-23,3683
Hat,2020-03-30,4069
Hat,2020-04-06,4104
Hat,2020-04-13,4161
Hat,2020-04-20,3755
Hat,2020-04-27,3966
Hat,2020-05-04,3461
Hat,2020-05-11,2969
Hat,2020-05-18,2837
Hat,2020-05-25,2476
Hat,2020-06-01,2529
Hat,2020-06-08,2559
Hat,2020-06-15,2490
Hat,2020-06-22,2554
Hat,2020-06-29,2488
Hat,2020-07-06,2314
Hat,2020-07-13,2513
Hat,2020-07-20,2568
Hat,2020-07-27,2493
Hat,2020-08-03,2453
Hat,2020-08-10,2388
Hat,2020-08-17,2649
Hat,2020-08-24,2479
Hat,2020-08-31,2512
Hat,2020-09-07,2621
Hat,2020-09-14,2609
Hat,2020-09-21,2833
Hoodie,2018-09-03,3189
Hoodie,2018-09-10,3222
Hoodie,2018-09-17,3405
Hoodie,2018-09-24,3661
Hoodie,2018-10-01,3729
Hoodie,2018-10-08,4048
Hoodie,2018-10-15,4066
Hoodie,2018-10-22,4190
Hoodie,2018-10-29,4611
Hoodie,2018-11-05,4714
Hoodie,2018-11-12,5169
Hoodie,2018-11-19,6626
Hoodie,2018-11-26,6050
Hoodie,2018-12-03,4588
Hoodie,2018-12-10,4488
Hoodie,2018-12-17,4024
Hoodie,2018-12-24,3790
Hoodie,2018-12-31,3786
Hoodie,2019-01-07,4194
Hoodie,2019-01-14,4223
Hoodie,2019-01-21,4247
Hoodie,2019-01-28,4230
Hoodie,2019-02-04,3848
Hoodie,2019-02-11,3860
Hoodie,2019-02-18,3889
Hoodie,2019-02-25,3666
Hoodie,2019-03-04,4021
Hoodie,2019-03-11,3997
Hoodie,2019-03-18,3609
Hoodie,2019-03-25,3771
Hoodie,2019-04-01,3873
Hoodie,2019-04-08,3827
Hoodie,2019-04-15,3359
Hoodie,2019-04-22,3388
Hoodie,2019-04-29,3441
Hoodie,2019-05-06,3200
Hoodie,2019-05-13,3202
Hoodie,2019-05-20,3214
Hoodie,2019-05-27,3275
Hoodie,2019-06-03,2860
Hoodie,2019-06-10,3267
Hoodie,2019-06-17,2986
Hoodie,2019-06-24,2693
Hoodie,2019-07-01,3037
Hoodie,2019-07-08,3237
Hoodie,2019-07-15,3085
Hoodie,2019-07-22,3210
Hoodie,2019-07-29,2891
Hoodie,2019-08-05,3031
Hoodie,2019-08-12,3205
Hoodie,2019-08-19,3358
Hoodie,2019-08-26,3276
Hoodie,2019-09-02,3682
Hoodie,2019-09-09,3970
Hoodie,2019-09-16,4040
Hoodie,2019-09-23,4224
Hoodie,2019-09-30,6451
Hoodie,2019-10-07,4910
Hoodie,2019-10-14,4679
Hoodie,2019-10-21,5102
Hoodie,2019-10-28,4637
Hoodie,2019-11-04,5037
Hoodie,2019-11-11,6165
Hoodie,2019-11-18,5074
Hoodie,2019-11-25,5489
Hoodie,2019-12-02,6136
Hoodie,2019-12-09,6095
Hoodie,2019-12-16,5821
Hoodie,2019-12-23,4761
Hoodie,2019-12-30,4662
Hoodie,2020-01-06,5065
Hoodie,2020-01-13,4891
Hoodie,2020-01-20,4246
Hoodie,2020-01-27,4241
Hoodie,2020-02-03,3671
Hoodie,2020-02-10,3543
Hoodie,2020-02-17,3530
Hoodie,2020-02-24,3462
Hoodie,2020-03-02,3738
Hoodie,2020-03-09,3072
Hoodie,2020-03-16,2737
Hoodie,2020-03-23,2906
Hoodie,2020-03-30,3025
Hoodie,2020-04-06,2965
Hoodie,2020-04-13,3157
Hoodie,2020-04-20,3267
Hoodie,2020-04-27,3272
Hoodie,2020-05-04,2986
Hoodie,2020-05-11,2699
Hoodie,2020-05-18,2660
Hoodie,2020-05-25,2475
Hoodie,2020-06-01,2759
Hoodie,2020-06-08,2464
Hoodie,2020-06-15,2444
Hoodie,2020-06-22,2250
Hoodie,2020-06-29,2203
Hoodie,2020-07-06,2223
Hoodie,2020-07-13,2320
Hoodie,2020-07-20,2306
Hoodie,2020-07-27,2352
Hoodie,2020-08-03,2260
Hoodie,2020-08-10,2470
Hoodie,2020-08-17,2583
Hoodie,2020-08-24,2776
Hoodie,2020-08-31,2827
Hoodie,2020-09-07,2670
Hoodie,2020-09-14,2982
Hoodie,2020-09-21,3054
Jacket,2018-09-03,1743
Jacket,2018-09-10,1907
Jacket,2018-09-17,1961
Jacket,2018-09-24,2065
Jacket,2018-10-01,2407
Jacket,2018-10-08,2636
Jacket,2018-10-15,2503
Jacket,2018-10-22,2401
Jacket,2018-10-29,2351
Jacket,2018-11-05,2770
Jacket,2018-11-12,3185
Jacket,2018-11-19,4649
Jacket,2018-11-26,3975
Jacket,2018-12-03,2793
Jacket,2018-12-10,2541
Jacket,2018-12-17,2169
Jacket,2018-12-24,2018
Jacket,2018-12-31,2198
Jacket,2019-01-07,2163
Jacket,2019-01-14,2208
Jacket,2019-01-21,2308
Jacket,2019-01-28,2330
Jacket,2019-02-04,2079
Jacket,2019-02-11,2033
Jacket,2019-02-18,2006
Jacket,2019-02-25,1978
Jacket,2019-03-04,1874
Jacket,2019-03-11,1923
Jacket,2019-03-18,1883
Jacket,2019-03-25,1766
Jacket,2019-04-01,1863
Jacket,2019-04-08,1700
Jacket,2019-04-15,1715
Jacket,2019-04-22,1645
Jacket,2019-04-29,1499
Jacket,2019-05-06,1590
Jacket,2019-05-13,1630
Jacket,2019-05-20,1643
Jacket,2019-05-27,1646
Jacket,2019-06-03,1434
Jacket,2019-06-10,1572
Jacket,2019-06-17,1730
Jacket,2019-06-24,1557
Jacket,2019-07-01,1611
Jacket,2019-07-08,1649
Jacket,2019-07-15,1646
Jacket,2019-07-22,1658
Jacket,2019-07-29,1759
Jacket,2019-08-05,1707
Jacket,2019-08-12,1874
Jacket,2019-08-19,1860
Jacket,2019-08-26,1999
Jacket,2019-09-02,1817
Jacket,2019-09-09,2028
Jacket,2019-09-16,1953
Jacket,2019-09-23,2123
Jacket,2019-09-30,1995
Jacket,2019-10-07,2298
Jacket,2019-10-14,2396
Jacket,2019-10-21,2373
Jacket,2019-10-28,2335
Jacket,2019-11-04,2602
Jacket,2019-11-11,2748
Jacket,2019-11-18,2868
Jacket,2019-11-25,2704
Jacket,2019-12-02,2389
Jacket,2019-12-09,2394
Jacket,2019-12-16,1989
Jacket,2019-12-23,1755
Jacket,2019-12-30,1820
Jacket,2020-01-06,2034
Jacket,2020-01-13,2372
Jacket,2020-01-20,1972
Jacket,2020-01-27,2061
Jacket,2020-02-03,1958
Jacket,2020-02-10,2335
Jacket,2020-02-17,2307
Jacket,2020-02-24,2293
Jacket,2020-03-02,1976
Jacket,2020-03-09,1601
Jacket,2020-03-16,1366
Jacket,2020-03-23,1490
Jacket,2020-03-30,1577
Jacket,2020-04-06,1809
Jacket,2020-04-13,1980
Jacket,2020-04-20,1746
Jacket,2020-04-27,1726
