origin_week,method,has_52w_lag,is_covid,n_eval_set,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape,demand_capture_at_3,demand_capture_at_10,demand_capture_at_20,tolerance_hit_at_3
2020-04-06,ewma_persistence,true,true,2956,2956,0.6666666666666666,0.3333333333333333,0.0,0.3,0.893409331438089,0.5993554825256845,0.1675219285619263,0.6880439553701553,0.6555220608196177,0.6711274672100651,0.3333333333333333
2020-04-13,ewma_persistence,true,true,2941,2941,0.6666666666666666,0.3333333333333333,0.0,0.3,0.9072737315742057,0.6100854003542051,0.15540648319039355,0.7257974334608829,0.6551695662925943,0.7090493345231383,0.3333333333333333
2020-04-20,ewma_persistence,true,true,2934,2934,0.6666666666666666,0.3333333333333333,0.0,0.2,0.9257495390058433,0.6209070536644773,0.1513672328795922,0.7253169958778293,0.704498924693587,0.7085768809232218,0.3333333333333333
2020-04-27,ewma_persistence,true,true,2917,2917,0.3333333333333333,0.3333333333333333,0.0,0.2,0.9188518545933332,0.6299515459753877,0.14785951096593952,0.7012460025805786,0.6859840756223324,0.7266730787875522,0.3333333333333333
2020-05-04,ewma_persistence,true,true,2906,2906,0.3333333333333333,0.3333333333333333,0.0,0.2,0.9176519169959728,0.6353931619372565,0.1428574954674555,0.7426569575852193,0.6855777098510943,0.749979924604283,0.0
2020-05-11,ewma_persistence,true,true,2879,2879,0.6666666666666666,0.0,0.0,0.1,0.9254734449201819,0.6458204962940596,0.1441545654541815,0.7409728838180571,0.718632535606356,0.7270418978457261,0.0
2020-05-18,ewma_persistence,true,true,2855,2855,0.3333333333333333,0.0,0.0,0.1,0.9134591559230367,0.6603733109010788,0.13883137239371737,0.6396709227064539,0.7043813982996577,0.7343584616309113,0.0
2020-05-25,ewma_persistence,true,true,2808,2808,0.0,0.0,0.0,0.0,0.8883837105025107,0.6812929764330253,0.12862944920934877,0.5592317720431663,0.6405232758232162,0.7006115997038864,0.0
2020-06-01,ewma_persistence,true,true,2763,2763,0.0,0.0,0.0,0.0,0.8489023765462038,0.6924613816028418,0.12434396892735344,0.42912819112023115,0.5503621734117019,0.6648669506715617,0.0
2020-06-08,ewma_persistence,true,true,2690,2690,0.0,0.0,0.0,0.0,0.8153449549124882,0.7118607801311884,0.11872478433707119,0.33204738739727996,0.47839996212148905,0.6124394579255982,0.0
2020-06-15,ewma_persistence,true,true,2547,2547,0.0,0.0,0.0,0.0,0.780675163842283,0.739812833641125,0.12023784179600822,0.2760313006617885,0.4061501348126497,0.5455207840251974,0.0
2020-06-22,ewma_persistence,true,true,1978,1978,0.0,0.0,0.0,0.0,0.7337955441624787,0.7597161612954509,0.1333238543388965,0.20299353218081267,0.3356937462675499,0.48666775850792,0.0
2019-07-29,global_mean,false,false,3037,3037,0.0,0.0,0.0,0.0,0.20019550709251235,NaN,0.31582233455267295,0.00895248297497896,0.01671702378530003,0.017792145709166908,0.0
2019-08-05,global_mean,false,false,3039,3039,0.0,0.0,0.0,0.0,0.19721231700849295,NaN,0.3248247951441187,0.008652946679139382,0.016655258320278844,0.017336250610754923,0.0
2019-08-12,global_mean,false,false,3041,3041,0.0,0.0,0.0,0.0,0.20247717095451076,NaN,0.3488513581062011,0.010605361965614912,0.01888982327569117,0.01806693671576974,0.0
2019-08-19,global_mean,false,false,3042,3042,0.0,0.0,0.0,0.0,0.20221921130174858,NaN,0.35219544153355936,0.010327422461313676,0.019597880831560683,0.01844435697757508,0.0
2019-08-26,global_mean,false,false,3043,3043,0.0,0.0,0.0,0.0,0.2085832022358757,NaN,0.35832330798467993,0.010149288959697881,0.02004128433881435,0.018010663051321967,0.0
2019-09-02,global_mean,false,false,3043,3043,0.0,0.0,0.0,0.0,0.20967046697145753,NaN,0.35408485926807926,0.010451350351461337,0.021237729728486796,0.018730382499038776,0.0
2019-09-09,global_mean,false,false,3043,3043,0.0,0.0,0.0,0.0,0.220598230056611,NaN,0.34491052454188575,0.011779545895594795,0.023043347110907005,0.01964039961410282,0.0
2019-09-16,global_mean,true,false,3044,3044,0.0,0.0,0.0,0.0,0.22802566802455826,NaN,0.3299023793390943,0.012821807168096918,0.02290771291140407,0.020043789344607287,0.0
2019-09-23,global_mean,true,false,3042,3042,0.0,0.0,0.0,0.0,0.22776715045832385,NaN,0.3433211635386382,0.01295683112930095,0.022299465560185982,0.019996045583535065,0.0
2019-09-30,global_mean,true,false,3044,3044,0.0,0.0,0.0,0.0,0.2259803211967557,NaN,0.34338666356864356,0.01272398276466724,0.021762471528825343,0.01960238117634775,0.0
2019-10-07,global_mean,true,false,3044,3044,0.0,0.0,0.0,0.0,0.22181559393792571,NaN,0.3304339886082558,0.01215894757226674,0.02081244201667028,0.019222224330908276,0.0
2019-10-14,global_mean,true,false,3042,3042,0.0,0.0,0.0,0.0,0.21873797101799422,NaN,0.3192842189156386,0.011955384643248163,0.020118695314895928,0.018958840484638834,0.0
2019-10-21,global_mean,true,false,3042,3042,0.0,0.0,0.0,0.0,0.2244772182789342,NaN,0.31236594503889753,0.011822435187560165,0.021523577796835627,0.020041995885650456,0.0
2019-10-28,global_mean,true,false,3039,3039,0.0,0.0,0.0,0.0,0.22749885273728648,NaN,0.3122587935642523,0.011928853856200634,0.021984075566065082,0.020470727612331076,0.0
2019-11-04,global_mean,true,false,3038,3038,0.0,0.0,0.0,0.0,0.22696208515470323,NaN,0.3016483261834671,0.012034099689755726,0.022263682921955075,0.02078831980239301,0.0
2019-11-11,global_mean,true,false,3034,3034,0.0,0.0,0.0,0.0,0.22481091480250645,NaN,0.2965025584585935,0.01204989976126889,0.02296940607717011,0.021946263810104734,0.0
2019-11-18,global_mean,true,false,3028,3028,0.0,0.0,0.0,0.0,0.22732112643878633,NaN,0.2940292506823517,0.01260559401271668,0.023967570051215217,0.02288550028399824,0.0
2019-11-25,global_mean,true,false,3023,3023,0.0,0.0,0.0,0.0,0.23257166762806109,NaN,0.3195489236697679,0.014608241632511175,0.02692112856980326,0.025473308748593264,0.0
2019-12-02,global_mean,true,true,3020,3020,0.0,0.0,0.0,0.0,0.23297132365890016,NaN,0.28803936985552114,0.015048062309370926,0.026629077520963405,0.02537057183478496,0.0
2019-12-09,global_mean,true,true,3016,3016,0.0,0.0,0.0,0.0,0.22526670247398492,NaN,0.28979790111068393,0.014455783308416969,0.024801556933658382,0.024247085416438486,0.0
2019-12-16,global_mean,true,true,3014,3014,0.0,0.0,0.0,0.0,0.21030872757072536,NaN,0.317972377730565,0.012744485559133064,0.022345016241016976,0.022675749453345627,0.0
2019-12-23,global_mean,true,true,3013,3013,0.0,0.0,0.0,0.0,0.1929314461055536,NaN,0.31345479428568884,0.009051659967247284,0.01893481010343818,0.020352035843166024,0.0
2019-12-30,global_mean,true,true,3012,3012,0.0,0.0,0.0,0.0,0.18537446606118219,NaN,0.3111075670875756,0.008092089265933591,0.01796983433522271,0.019583961167792194,0.0
2020-01-06,global_mean,true,true,3010,3010,0.0,0.0,0.0,0.0,0.18358153694428078,NaN,0.30282697345847526,0.007768665136801427,0.01745418443636711,0.019051908993793536,0.0
2020-01-13,global_mean,true,true,3009,3009,0.0,0.0,0.0,0.0,0.1807914687157554,NaN,0.3000232728156991,0.007469624971727239,0.01728798812910897,0.019296716349781622,0.0
2020-01-20,global_mean,true,true,3007,3007,0.0,0.0,0.0,0.0,0.17950854441162645,NaN,0.31169507532088087,0.008312958023352085,0.015954745754182476,0.01869822613882054,0.0
2020-01-27,global_mean,true,true,3008,3008,0.0,0.0,0.0,0.0,0.17298785911219164,NaN,0.31504878478387227,0.00741567685584499,0.015317891559312641,0.018490026534876143,0.0
2020-02-03,global_mean,true,true,3007,3007,0.0,0.0,0.0,0.0,0.17377194080397426,NaN,0.31308118316760064,0.007448890873987289,0.014826207316854117,0.018186845738241912,0.0
2020-02-10,global_mean,true,true,3007,3007,0.0,0.0,0.0,0.0,0.17162446692166253,NaN,0.31457685706106125,0.0069552380749604336,0.013724918948971872,0.016880631365043364,0.0
2020-02-17,global_mean,true,true,3005,3005,0.0,0.0,0.0,0.0,0.1648230466657642,NaN,0.31763760784466394,0.006381375703596748,0.012248525957352261,0.01548594702153865,0.0
2020-02-24,global_mean,true,true,3001,3001,0.0,0.0,0.0,0.0,0.15929872335941309,NaN,0.3209660355944861,0.006191319860170331,0.010991703869316227,0.014413910419195777,0.0
2020-03-02,global_mean,true,true,2999,2999,0.0,0.0,0.0,0.0,0.15737509976395667,NaN,0.3230603409797836,0.006247835523484142,0.010365169778480756,0.013589094785585731,0.0
2020-03-09,global_mean,true,true,2991,2991,0.0,0.0,0.0,0.0,0.1556869021805886,NaN,0.3168258308892272,0.006156171100908023,0.010270664844110738,0.01332586549833288,0.0
2020-03-16,global_mean,true,true,2984,2984,0.0,0.0,0.0,0.0,0.1709038462930093,NaN,0.2995897408823383,0.006812513677196916,0.011404260311759541,0.013891920201959581,0.0
2020-03-23,global_mean,true,true,2969,2969,0.0,0.0,0.0,0.0,0.1785654761057279,NaN,0.30938131491268017,0.007139286347400933,0.011742627673707914,0.013971184559228201,0.0
2020-03-30,global_mean,true,true,2962,2962,0.0,0.0,0.0,0.0,0.18718324104215914,NaN,0.31302683074208393,0.00827059949483247,0.01307140710219016,0.015018747223859638,0.0
2020-04-06,global_mean,true,true,2956,2956,0.0,0.0,0.0,0.0,0.19579731953208418,NaN,0.3053547805632556,0.010435837024398485,0.014906988461624056,0.01666967180649452,0.0
2020-04-13,global_mean,true,true,2941,2941,0.0,0.0,0.0,0.0,0.20609685802236055,NaN,0.2839445544863013,0.0125293529138753,0.01623411553198362,0.017679910962574878,0.0
2020-04-20,global_mean,true,true,2934,2934,0.0,0.0,0.0,0.0,0.2078345186614161,NaN,0.2809224222957233,0.012651328979807058,0.01721523592612044,0.0188771926219462,0.0
2020-04-27,global_mean,true,true,2917,2917,0.0,0.0,0.0,0.0,0.2116223449438113,NaN,0.27389913570705293,0.013579882557854542,0.01774577180905461,0.019343984753391733,0.0
2020-05-04,global_mean,true,true,2906,2906,0.0,0.0,0.0,0.0,0.21393691204933152,NaN,0.2670426526115748,0.013610383163857483,0.018576545698696295,0.019985922834978045,0.0
2020-05-11,global_mean,true,true,2879,2879,0.0,0.0,0.0,0.0,0.2139472416532478,NaN,0.27386780946316863,0.01399658568137166,0.01931011778977071,0.020697901103044366,0.0
2020-05-18,global_mean,true,true,2855,2855,0.0,0.0,0.0,0.0,0.21804327379899904,NaN,0.27288800878632363,0.015497869043006589,0.020644132833608247,0.021678040578549024,0.0
2020-05-25,global_mean,true,true,2808,2808,0.0,0.0,0.0,0.0,0.22114961751479598,NaN,0.25932631631956427,0.016150281664546608,0.02159002909487301,0.022093941269867672,0.0
2020-06-01,global_mean,true,true,2763,2763,0.0,0.0,0.0,0.0,0.21796891058247292,NaN,0.25715647363394956,0.013848141306578767,0.021042296492191637,0.02215791285544031,0.0
2020-06-08,global_mean,true,true,2690,2690,0.0,0.0,0.0,0.0,0.21351836178044767,NaN,0.24963513740760057,0.011972943616075838,0.01969396207134582,0.021336301858828947,0.0
2020-06-15,global_mean,true,true,2547,2547,0.0,0.0,0.0,0.0,0.2109342477288959,NaN,0.24647347075910905,0.009892991380431733,0.01907783022077625,0.025818984723974644,0.0
2020-06-22,global_mean,true,true,1978,1978,0.0,0.0,0.0,0.0,0.22831129831373162,NaN,0.22084118013557605,0.01498801966589486,0.021354954990179326,0.026445016254900786,0.0
2019-07-29,lightgbm,false,false,3037,3037,0.0,0.0,0.0,0.0,0.7131699018681654,0.5192255814215103,0.2841618927877735,0.2662616453610409,0.2578630619417725,0.2526550727501146,0.0
2019-08-05,lightgbm,false,false,3039,3039,0.0,0.0,0.0,0.0,0.6755549333153881,0.5208639891907761,0.27932269831998185,0.20280589944995933,0.21914293725156905,0.23967210669251637,0.0
2019-08-12,lightgbm,false,false,3041,3041,0.0,0.0,0.0,0.0,0.6908726821534871,0.5186884180980198,0.28872074968159794,0.3051848538381898,0.23659354265028582,0.2503217955400815,0.0
2019-08-19,lightgbm,false,false,3042,3042,0.0,0.0,0.0,0.0,0.7565995103904372,0.48862377672611734,0.2930778811509175,0.2917430388979293,0.3459440603514969,0.3121799253896499,0.0
2019-08-26,lightgbm,false,false,3043,3043,0.0,0.0,0.0,0.0,0.7225150636758351,0.4642820328176163,0.2913121343878667,0.2663685167137105,0.2912031430322952,0.31558524747192385,0.0
2019-09-02,lightgbm,false,false,3043,3043,0.0,0.0,0.0,0.0,0.7911355411189219,0.5163935218617156,0.24903210436177037,0.3274092575092196,0.42938571165710604,0.4421754062440935,0.0
2019-09-09,lightgbm,false,false,3043,3043,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8472734746659278,0.5221452563536265,0.23181153188110976,0.4191765314703408,0.5860028598080472,0.5780979996601724,0.0
2019-09-16,lightgbm,true,false,3044,3044,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8302191880344081,0.5372921680489274,0.2227654909708698,0.3876863536934208,0.5937675355758404,0.5658900431030044,0.0
2019-09-23,lightgbm,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8677082586373627,0.6281754443015909,0.20784745423726517,0.6190343185512476,0.5623480516051015,0.5157806431612648,0.0
2019-09-30,lightgbm,true,false,3044,3044,0.3333333333333333,0.0,0.0,0.1,0.8837717575864027,0.6155059107378552,0.2072600558315918,0.5041708350547778,0.6095308705393992,0.6248609715236331,0.0
2019-10-07,lightgbm,true,false,3044,3044,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8817734688164338,0.6192637309247343,0.19448199273474778,0.589286024409845,0.6212763442239564,0.5692409701910724,0.0
2019-10-14,lightgbm,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8970267938470765,0.623332659973742,0.1872477652667267,0.5573344468993221,0.6293134965236801,0.6288571643386087,0.0
2019-10-21,lightgbm,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.3,0.901199789732227,0.6861572765765349,0.16152207548800884,0.5390668042217354,0.6766522846938127,0.6642368746388453,0.0
2019-10-28,lightgbm,true,false,3039,3039,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8848396374878481,0.7025566743005722,0.15214033095081067,0.5027993239810099,0.6056704326216295,0.6056860288768717,0.0
2019-11-04,lightgbm,true,false,3038,3038,1.0,0.3333333333333333,0.0,0.3,0.904200718324329,0.6882305207881813,0.1561934158520298,0.5907151978547962,0.6870274848412147,0.6939529322537581,0.0
2019-11-11,lightgbm,true,false,3034,3034,0.6666666666666666,0.3333333333333333,0.0,0.3,0.9120206454136012,0.6815153558388243,0.15054304417731595,0.5933206900634628,0.6898912988262665,0.6735306265389531,0.0
2019-11-18,lightgbm,true,false,3028,3028,1.0,0.0,0.0,0.2,0.8939862203972151,0.7496168352994119,0.12982652885675322,0.5954282728144653,0.6287347438407238,0.651649114130628,0.0
2019-11-25,lightgbm,true,false,3023,3023,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8977095959485629,0.7690205783363492,0.16994235129219273,0.7049560000604634,0.6574249525746861,0.6802684141429067,0.0
2019-12-02,lightgbm,true,true,3020,3020,0.3333333333333333,0.3333333333333333,0.0,0.2,0.9199018103920028,0.7472654764988382,0.12916472076409177,0.6983124084084361,0.7009638017299444,0.7285980773569237,0.0
2019-12-09,lightgbm,true,true,3016,3016,0.3333333333333333,0.0,0.0,0.1,0.8688801799203556,0.7513306123134659,0.13035501407383476,0.6014498124930101,0.6365042171122282,0.6365756635773158,0.0
2019-12-16,lightgbm,true,true,3014,3014,0.6666666666666666,0.0,0.0,0.0,0.8898320656902664,0.7608268376431362,0.16982472487874112,0.6881429594684768,0.6388080037040194,0.6467484582209316,0.0
2019-12-23,lightgbm,true,true,3013,3013,0.3333333333333333,0.0,0.0,0.0,0.8533930484758285,0.735331402456325,0.15039430201557982,0.49954965014143216,0.5525705157348326,0.6012406907132744,0.0
2019-12-30,lightgbm,true,true,3012,3012,0.0,0.0,0.0,0.0,0.862597531877976,0.734050021010323,0.1487069669826185,0.452992704784755,0.5645033831759927,0.5859617112719657,0.0
2020-01-06,lightgbm,true,true,3010,3010,0.0,0.0,0.0,0.0,0.8483825646048764,0.7236640272249365,0.1512053919286367,0.41383211175369566,0.5214522012202486,0.6103705244129292,0.0
2020-01-13,lightgbm,true,true,3009,3009,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.8960995792455027,0.7369270546144662,0.138510038294413,0.7545524188737014,0.6674116538784,0.7392957926318434,0.6666666666666666
2020-01-20,lightgbm,true,true,3007,3007,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.8825405810523166,0.7352390981735738,0.14729173501933226,0.6781642645470226,0.6218645097058286,0.7105201438363223,0.3333333333333333
2020-01-27,lightgbm,true,true,3008,3008,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.8696247511548367,0.7384980834274216,0.15240205719714706,0.7102742206912347,0.5904571598605547,0.6468435859630594,0.3333333333333333
2020-02-03,lightgbm,true,true,3007,3007,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8986011211254612,0.7309159083420519,0.16254354111273892,0.6776972561783123,0.6325714988081202,0.6677414933744131,0.3333333333333333
2020-02-10,lightgbm,true,true,3007,3007,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8886522158205792,0.7532975578372251,0.15315405868719403,0.6952481708048116,0.6051722095878295,0.577002689470791,0.3333333333333333
2020-02-17,lightgbm,true,true,3005,3005,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8693440401448959,0.7500906911881332,0.15570644786033083,0.6546840807462773,0.5578918118123838,0.5441801116953471,0.3333333333333333
2020-02-24,lightgbm,true,true,3001,3001,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8816228609876969,0.7612227506448004,0.15322637608632747,0.6350463440941022,0.5689425160491643,0.5884014461319761,0.3333333333333333
2020-03-02,lightgbm,true,true,2999,2999,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8777902787151566,0.7604010648873428,0.15155465851492902,0.6092445478189024,0.5687737211442804,0.5465195085369537,0.0
2020-03-09,lightgbm,true,true,2991,2991,0.6666666666666666,0.6666666666666666,0.0,0.4,0.9174459233663768,0.776996047624003,0.152313505309149,0.6390455699249302,0.7072300663530608,0.7088008652513493,0.3333333333333333
2020-03-16,lightgbm,true,true,2984,2984,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8567323372975104,0.7852323345038295,0.15185633203945767,0.5253162957861987,0.5696057871278872,0.608328738174204,0.0
2020-03-23,lightgbm,true,true,2969,2969,0.0,0.0,0.0,0.3,0.866944819186024,0.780387802139157,0.13615972642637775,0.4090405953952735,0.6237990211701658,0.6416006193630935,0.0
2020-03-30,lightgbm,true,true,2962,2962,1.0,0.6666666666666666,0.3333333333333333,0.4,0.9406486928097021,0.792688897387212,0.12376454903684135,0.8766414152806649,0.7614756938622356,0.7539037760631316,0.6666666666666666
2020-04-06,lightgbm,true,true,2956,2956,1.0,0.6666666666666666,0.3333333333333333,0.4,0.9647581431933727,0.8079268817049481,0.12438585324529108,0.8977189112777277,0.8490794219213783,0.792622838898727,0.6666666666666666
2020-04-13,lightgbm,true,true,2941,2941,1.0,1.0,0.6666666666666666,0.5,0.9695520501443672,0.795489110952801,0.10864354838446123,0.9974580759100382,0.8473531989353571,0.7910573327260071,1.0
2020-04-20,lightgbm,true,true,2934,2934,1.0,0.6666666666666666,0.0,0.3,0.9367841196175813,0.7869176733306154,0.1163083610734886,0.8775605693279117,0.7273440788137768,0.803837324743526,0.6666666666666666
2020-04-27,lightgbm,true,true,2917,2917,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9311396126420414,0.7828304626409217,0.11744474731325644,0.7026211144387923,0.7607321941957041,0.7427551549362356,0.3333333333333333
2020-05-04,lightgbm,true,true,2906,2906,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9432955018671791,0.834310939268553,0.11048308099670184,0.7379733671852953,0.7882440289398427,0.8139825976780277,0.0
2020-05-11,lightgbm,true,true,2879,2879,0.6666666666666666,0.0,0.0,0.1,0.9376909829616268,0.8321683854008995,0.10555246504390751,0.740972883818057,0.7611137260858499,0.8197286237254733,0.0
2020-05-18,lightgbm,true,true,2855,2855,0.3333333333333333,0.0,0.0,0.0,0.9087365886075495,0.837034534711313,0.1187493302905249,0.6511274405080117,0.6732055537007797,0.7963511061849619,0.0
2020-05-25,lightgbm,true,true,2808,2808,0.0,0.0,0.0,0.1,0.8937716896000026,0.8336484743422927,0.12355534262143301,0.604823894954479,0.6518440410263501,0.7444817115076693,0.0
2020-06-01,lightgbm,true,true,2763,2763,0.0,0.0,0.0,0.1,0.8684170758615759,0.821579124001726,0.1116944072539325,0.42477595702993215,0.5975351163994581,0.64403212785294,0.0
