origin_week,method,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape,demand_capture_at_3,demand_capture_at_10,demand_capture_at_20,tolerance_hit_at_3
2020-05-04,b1_random,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9417317937679098,0.8324264580453358,0.10864349472975929,0.7430341193364808,0.7882440289398427,0.8195045458477531,0.0
2020-05-11,b1_random,0.6666666666666666,0.0,0.0,0.1,0.9346386384890677,0.8291203036204112,0.10471643538428077,0.740972883818057,0.745441183947283,0.8301744764511094,0.0
2020-05-18,b1_random,0.3333333333333333,0.0,0.0,0.0,0.911051265388738,0.8332730187612903,0.1167659650785719,0.6511274405080117,0.6805192243541077,0.7943298252670187,0.0
2020-05-25,b1_random,0.0,0.0,0.0,0.0,0.8830806600382433,0.8306804764006872,0.11890883610669589,0.5592317720431664,0.6040621859420078,0.7534822639183549,0.0
2020-06-01,b1_random,0.0,0.0,0.0,0.1,0.8648694294944377,0.8193743548311619,0.11195851347962096,0.42477595702993215,0.5844910440163962,0.6512744041046298,0.0
2020-06-08,b1_random,0.0,0.0,0.0,0.1,0.8701125722820813,0.8089238031511455,0.1034651295439652,0.4571184768982228,0.6231439533024301,0.6488712115640213,0.0
2020-06-15,b1_random,0.0,0.0,0.0,0.1,0.8449483876246187,0.8004003347289639,0.1298809521251074,0.3712078340480661,0.5360166054527647,0.6018203701108887,0.0
2020-06-22,b1_random,0.0,0.0,0.0,0.0,0.7924118121757043,0.7458432850011201,0.17093798663908083,0.32662594110682175,0.4336134430727494,0.49549540282282173,0.0
2019-07-29,b2,0.0,0.0,0.0,0.0,0.6939910009537373,0.5408456231301207,0.2719628134146006,0.2466035975196823,0.22134638985886992,0.2708531927913128,0.0
2019-08-05,b2,0.0,0.0,0.0,0.0,0.7291889221881737,0.519766900720225,0.27559315556181224,0.25810535231236265,0.2846327303199824,0.24877965674035057,0.0
2019-08-12,b2,0.0,0.0,0.0,0.0,0.7231723677423536,0.5062472552342254,0.28729010669771804,0.3463894132806949,0.2700818523181637,0.28440938003194627,0.0
2019-08-19,b2,0.0,0.0,0.0,0.0,0.717585153586038,0.4736001322667596,0.2928189732987583,0.3438178271038474,0.2715236777077327,0.26725160782798385,0.0
