origin_week,construction,method,n_styles,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape
2020-04-20,excess,parent_category_mean,134,134,0.0,0.0,0.0,0.1,0.4305481825937273,-0.15086223020237163,1.6758932194321219
2020-04-20,excess,global_mean,134,134,0.0,0.0,0.0,0.1,0.42987503571290725,-0.09661217720919214,1.841990798902915
2020-04-20,residual,lightgbm,134,134,1.0,0.6666666666666666,0.3333333333333333,0.4,0.8182731265572218,0.4857641616479009,1.0069135669856792
2020-04-20,residual,seasonal_naive,134,134,1.0,1.0,0.6666666666666666,0.6,0.8378522346056159,0.38327410566216535,1.1565454841852096
2020-04-20,residual,ewma_persistence,134,134,1.0,1.0,0.3333333333333333,0.6,0.8147275809064997,0.05093080961109242,0.9999999999999997
2020-04-20,residual,parent_category_mean,134,134,0.3333333333333333,0.3333333333333333,0.0,0.3,0.5833248345516078,0.32228581403758155,0.9999999999999997
2020-04-20,residual,global_mean,134,134,0.3333333333333333,0.0,0.0,0.3,0.6086270656963028,0.2975224129976683,0.9999999999999994
2020-04-27,ratio,lightgbm,130,130,1.0,0.3333333333333333,0.3333333333333333,0.5,0.8299922850921242,0.5771456663343757,0.26083148325475913
2020-04-27,ratio,seasonal_naive,130,130,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6,0.805197531365234,0.6124759316664162,0.5214621418883527
2020-04-27,ratio,ewma_persistence,130,130,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.7782411248220344,0.22881372133990632,0.2792854282241117
2020-04-27,ratio,parent_category_mean,130,130,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.7710440585000764,0.44876483360417324,0.4387459703183916
2020-04-27,ratio,global_mean,130,130,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.772976536395157,0.46197817804421737,0.5384346165301495
2020-04-27,excess,lightgbm,130,130,0.0,0.0,0.0,0.0,0.3728777762416064,-0.33141241857733955,1.1237639546613352
2020-04-27,excess,ewma_persistence,130,130,0.0,0.0,0.0,0.0,0.28995162927207546,-0.5629545671796692,1.2780711344108384
2020-04-27,excess,parent_category_mean,130,130,0.0,0.0,0.0,0.0,0.3739377906632771,-0.25024239030984985,1.7110249439434662
2020-04-27,excess,global_mean,130,130,0.0,0.0,0.0,0.0,0.38224164423322765,-0.22219885564462163,1.8974554508852752
2020-04-27,residual,lightgbm,130,130,1.0,0.3333333333333333,0.3333333333333333,0.4,0.7826047060739341,0.4474211036611178,0.9999999999999994
2020-04-27,residual,seasonal_naive,130,130,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.7736384642909897,0.4513703587376585,1.1670043240966892
2020-04-27,residual,ewma_persistence,130,130,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.7054671562131548,0.011779486269101039,0.9999999999999996
2020-04-27,residual,parent_category_mean,130,130,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.7126165188061934,0.28019773586966906,0.9999999999999994
2020-04-27,residual,global_mean,130,130,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3,0.6716216918229118,0.2442119925166259,0.9999999999999994
2020-05-04,ratio,lightgbm,133,133,0.6666666666666666,0.3333333333333333,0.0,0.7,0.8149655123013341,0.6194437926566756,0.21713269515914915
2020-05-04,ratio,seasonal_naive,133,133,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.7274759884857939,0.5546464533110251,0.5114041387802482
